"hour","age1","age2","age3","age4"
"4am",0.30827659646557,0.0897034941725064,0.40487782645084,0.0106575466584271
"5am",0.309613639846915,0.102515152852042,0.403808147124644,0.0110411168419526
"6am",0.308969452995251,0.118395609255955,0.380119371236281,-0.00315910872658854
"7am",0.285130306801807,0.116970674558979,0.375637475867968,-0.0356888704495098
"8am",0.214850054847737,0.125339419988388,0.278741370440472,-0.0210900095145287
"9am",0.192756893359071,0.0494144482115364,0.297507428687083,-0.0926402380355416
"10am",0.182062465043248,0.102974067497833,0.265138671340489,-0.0592347756720431
"11am",0.192756920872288,0.07776247147746,0.248893369172476,-0.0204198363418864
"12am",0.194033618012763,0.0773096356729126,0.251460844429088,0.00233233118005548
"1pm",0.189641748620661,0.0233512880859741,0.245798857497146,-0.0317791995489254
"2pm",0.208378089994056,0.0172320511830268,0.251136278962643,-0.0273431957910626
"3pm",0.197125797750724,0.0979770947630351,0.249726155172613,0.00254542703238642
"4pm",0.268235994673854,0.119791099933921,0.352543925663521,0.00931348305171535
"5pm",0.287219776142355,0.0818999835370633,0.365450179511136,-0.00233556994047784
"6pm",0.279009130937207,0.05616571023775,0.378664374970815,-0.0123349905485456
"7pm",0.296417449095947,0.10743361914411,0.397794304141622,-0.000471976066294253
"8pm",0.324096108769728,0.0818134937669539,0.391254009276939,-0.00471460991433138
"9pm",0.308917206318974,0.0551557410823478,0.377426018886677,-0.00938508850271694
"10pm",0.316174201977227,0.0447016746159143,0.384085929466549,0.00509134551806129
"11pm",0.308724537165497,0.0829026006867246,0.401512639308891,0.0070742008106859
"12pm",0.302975011266079,0.101973352103823,0.401466376261321,0.0112062818039201
"1am",0.302830998799872,0.0992002383815196,0.404846116694852,0.0128548661018764
"2am",0.300055776381808,0.0991038958383525,0.402387751017182,0.0171895382731587
"3am",0.297751221040216,0.103746365624544,0.403197776969151,0.0181654750628115
