"hour","occ1","occ2","occ3","occ4","occ5"
"4am",0.372855948072263,0.378339050483189,0.229846227345812,0.0185164224690513,0.158171497439761
"5am",0.365252318954329,0.377390854407843,0.22400241605361,0.0288460329088048,0.146612095913939
"6am",0.331379407668853,0.372983594417359,0.190286871918482,0.0453247795667448,0.126795484248363
"7am",0.1830654757867,0.341564705288603,0.08601309286227,0.108190332309854,0.0432462656567185
"8am",0.0735563650521689,0.235855283652182,0.0621001673098082,0.107956958042036,-0.0314681201064037
"9am",0.100012232077054,0.213244267646126,0.047191150448832,0.066130465340863,-0.0454981178428526
"10am",0.0916253301454084,0.200453355200241,0.0334139225092387,0.0611313740716167,-0.0166056039001546
"11am",0.0907830634976108,0.206124405178888,0.0295099539344872,0.0645248905464536,0.00434772840136555
"12am",0.0958984149436851,0.211378629968517,0.0488407401175991,0.061419044145019,0.0719409125617745
"1pm",0.126016671065111,0.207706121615714,0.00892961064653537,0.0364432827265786,0.0201474582618619
"2pm",0.105175605650349,0.221990221639919,0.0386358402153094,0.0421707495108555,0.047908899721406
"3pm",0.106733222071633,0.222045360437045,0.0339800861379474,0.0712591131261447,0.0657586657718141
"4pm",0.24448179094535,0.288956848784257,0.110611609660784,0.0748398182530982,0.0488465318780765
"5pm",0.317925192086549,0.316663941113029,0.229773565438604,0.0644961727543605,0.0916024394740076
"6pm",0.331453479691134,0.308248739392509,0.230529441873384,0.0231246783817891,0.05206644649162
"7pm",0.337139026446968,0.325428475813109,0.194404107445559,0.038035208445255,0.0769749431789109
"8pm",0.335607423427793,0.342155843622535,0.186070930315983,0.0334860460781756,0.0999814527046681
"9pm",0.352291084887191,0.344246926587339,0.217663422096084,0.0211562477764729,0.123748862134679
"10pm",0.363037792117516,0.362609609226779,0.21834262999725,0.0340824047347121,0.120400557268935
"11pm",0.364291157628505,0.375064080212424,0.217465822758345,0.0231715827468704,0.133666167935258
"12pm",0.363300410775379,0.3730912952959,0.22349300821963,0.0257282963374924,0.14011823131363
"1am",0.366282237792222,0.37257417838121,0.224267503197734,0.0269744218736035,0.142009885977044
"2am",0.364555187862463,0.370413568210012,0.232326619728841,0.0313747729322802,0.139765576081281
"3am",0.363185212467466,0.368085386114338,0.230709380168364,0.0319609167744685,0.142907323940403
