"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015"
"min";"0.264560315261953";"0.264560315261953";"0.264560315261953";"0.264560315261953";"0.264560315261953";"0.264560315261953";"0.264560315261953";"0.264560315261953";"0.264560315261953";"0.264560315261953";"0.264560315261953";"0.264560315261953";"0.264560315261953";"0.264560315261953";"0.264560315261953"
"max";"67.4161575412009";"67.4161575412009";"67.4161575412009";"67.4161575412009";"67.4161575412009";"67.4161575412009";"67.4161575412009";"67.4161575412009";"67.4161575412009";"67.4161575412009";"67.4161575412009";"67.4161575412009";"67.4161575412009";"67.4161575412009";"67.4161575412009"
"4am";"6.2168109";"3.8993481";"4.5805417";"2.6712510";"0.9231987";"8.0192772";"6.0596722";"6.5974788";"3.7453722";"5.1220962";"4.9966933";"3.6990027";"2.9810482";"0.2784394";"3.8503579"
"5am";"6.1709332";"3.8993481";"4.5988482";"2.6233647";"0.9267851";"7.8282409";"6.5037591";"6.5722088";"3.8125396";"5.2873613";"5.0381183";"3.7271868";"2.8866486";"0.2784394";"3.8791423"
"6am";"6.1630599";"3.8918889";"4.6168791";"2.5251429";"0.9367816";"8.0379525";"6.5750432";"6.7026747";"4.0379345";"5.4150694";"5.0739010";"3.9945108";"2.8668653";"0.2967649";"3.8791423"
"7am";"4.2383239";"4.6398295";"4.5578569";"2.5245219";"1.1127345";"8.3359508";"6.8409139";"6.7901867";"5.0130461";"6.4686034";"3.9995322";"4.7531437";"3.3447434";"0.3628623";"4.4334733"
"8am";" 3.7828356";" 3.3015396";" 4.3490097";" 2.9758051";" 1.0278921";"10.2856413";" 6.7955419";" 6.4554709";" 6.7049005";" 8.1823227";" 5.5310368";" 5.7173096";" 3.8190354";" 0.4626874";" 6.7733166"
"9am";" 3.720209";" 2.119582";" 4.257123";" 2.657207";" 2.469058";"10.974805";" 7.193838";" 6.160740";" 6.864814";" 8.446468";" 7.960777";" 5.418408";" 4.164237";" 0.451472";" 7.308179"
"10am";"4.6446017";"2.7565539";"3.8084223";"3.5656304";"1.1545268";"9.7558077";"7.0916305";"5.9761557";"6.8656597";"8.3948674";"8.0072799";"5.5439476";"3.4906165";"0.3564651";"7.5964124"
"11am";"3.5235867";"3.1238079";"4.6762503";"2.6708091";"1.1394107";"9.8323295";"7.6235151";"7.0082982";"5.8607935";"7.3306667";"6.9939683";"5.1826584";"4.0442503";"0.4392056";"6.9301130"
"12am";"3.806969";"3.636806";"5.342357";"2.567591";"1.162648";"8.996201";"7.676983";"6.301744";"5.038723";"6.828186";"6.179452";"4.766252";"3.634619";"0.338345";"5.742396"
"1pm";"3.7304021";"3.2100109";"4.2185291";"4.2876282";"1.3183454";"8.9608186";"7.2710594";"6.7803904";"6.8800317";"6.2095809";"6.4607097";"5.7661658";"4.1325036";"0.4067353";"6.4343387"
"2pm";"5.1545227";"1.3139190";"5.2741917";"2.7031652";"1.3717264";"8.6919233";"7.1000713";"5.0450127";"6.3750786";"6.5681239";"7.8972393";"5.4188021";"4.3258598";"0.3886043";"6.8004015"
"3pm";"4.284638";"2.240392";"5.513615";"2.535877";"1.402866";"8.655565";"6.503574";"6.916740";"5.784513";"6.707112";"7.653985";"5.624682";"3.389661";"1.413336";"6.382977"
"4pm";"4.3305916";"2.6855489";"4.3109671";"5.7452463";"1.2910573";"7.7089123";"7.6796140";"7.0774555";"5.7093319";"6.4609859";"6.9892913";"4.9082296";"4.4236430";"0.3169681";"6.5154477"
"5pm";"4.9317226";"3.6597937";"4.6644662";"2.7140635";"1.0832076";"9.2502868";"7.3570882";"6.4943395";"5.2873695";"5.9741109";"5.8652707";"4.1647207";"4.1373568";"0.2908228";"5.3966402"
"6pm";"5.7329630";"4.2612175";"4.8110954";"2.1524704";"1.1045052";"7.0919245";"7.2618114";"5.6365019";"3.8171056";"5.2276469";"6.2663494";"5.0298127";"3.3591636";"0.2645603";"4.6445979"
"7pm";"5.9411879";"3.5423910";"4.9411170";"2.8187434";"1.0095152";"7.0289600";"6.4068417";"5.5585265";"3.5319327";"4.8128271";"5.9971272";"4.0661507";"3.1517638";"0.2812427";"4.1347598"
"8pm";"6.6264966";"3.4950349";"4.4147846";"2.8744549";"0.9728129";"7.8167230";"6.3729549";"5.6366064";"3.4891691";"4.5737916";"6.3129100";"3.8251257";"3.0980694";"0.2710024";"4.1617144"
"9pm";"6.4155036";"3.5191624";"4.4762084";"2.8332861";"0.9608669";"7.6377136";"7.0321540";"5.7988349";"3.3580652";"4.5711466";"6.1960319";"3.6892060";"3.0455942";"0.2701322";"4.1074892"
"10pm";"6.5300301";"3.5344504";"4.4853225";"2.8258256";"0.9145230";"7.8530795";"6.7430421";"5.7336523";"3.3207634";"4.5318379";"6.0575138";"3.6905973";"3.0488218";"0.2727857";"3.9741277"
"11pm";"6.7461768";"3.6922298";"4.4776902";"2.8117086";"0.8974196";"7.8421004";"6.4154780";"5.5717426";"3.2985474";"4.4375513";"5.9197592";"3.6420840";"3.0698897";"0.2767463";"3.8114909"
"12pm";"6.8533524";"3.6922298";"4.5081885";"2.8413319";"0.8974196";"7.8560180";"6.3894956";"5.5441586";"3.2066190";"4.4586523";"5.8184945";"3.6420840";"3.0178189";"0.2767463";"3.7867571"
"1am";"6.5678242";"3.8798354";"4.6292630";"2.8017012";"0.8974196";"7.8196520";"6.1208321";"5.5441586";"3.1844017";"4.4586523";"5.8184945";"3.6420840";"3.0178189";"0.2760184";"3.7867571"
"2am";"6.5462772";"3.8798354";"4.6292630";"2.8017012";"0.8974196";"7.8196520";"6.0970095";"5.5155642";"3.1844017";"4.4586523";"5.8184945";"3.6420840";"3.0178189";"0.2760184";"3.7867571"
"3am";"6.5462772";"3.8798354";"4.4421393";"2.8017012";"0.8974196";"7.8196520";"6.0970095";"5.5709253";"3.1844017";"4.8827069";"5.8184945";"3.6420840";"3.0178189";"0.2760184";"3.7867571"
