"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018";"019";"020";"021";"022";"023";"024";"025";"026";"027";"028";"029";"030";"031";"032";"033";"034";"035";"036";"037";"038";"039";"040";"041";"042";"043";"044";"045";"046";"047";"048";"049";"050";"051";"052"
"min";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"max";"7600.916";"7600.916";"7600.916";"7600.916";"7600.916";"7600.916";"7600.916";"7600.916";"7600.916";"7600.916";"7600.916";"7600.916";"7600.916";"7600.916";"7600.916";"7600.916";"7600.916";"7600.916";"7600.916";"7600.916";"7600.916";"7600.916";"7600.916";"7600.916";"7600.916";"7600.916";"7600.916";"7600.916";"7600.916";"7600.916";"7600.916";"7600.916";"7600.916";"7600.916";"7600.916";"7600.916";"7600.916";"7600.916";"7600.916";"7600.916";"7600.916";"7600.916";"7600.916";"7600.916";"7600.916";"7600.916";"7600.916";"7600.916";"7600.916";"7600.916";"7600.916";"7600.916"
"4am";"3717.300";"3636.551";"1999.118";"3202.429";"4489.153";"2642.985";"2896.510";"3396.462";"2011.897";"2155.492";"1037.294";"2660.030";"3499.115";"4457.387";"4182.857";"3270.140";"3182.256";"4956.334";"1240.418";"1988.076";"1405.779";"1909.242";" 877.586";"1520.021";"2247.848";" 657.981";"1691.257";"1016.459";" 589.840";"2989.080";" 576.065";"2554.229";" 796.539";"4050.029";"2085.533";"1982.719";" 596.093";"1094.501";"2400.602";"1264.141";"2886.263";"1876.051";"2069.366";"1042.291";"2263.466";"2980.642";"2186.066";"2407.339";"2237.663";"1715.652";" 679.831";" 925.190"
"5am";"3793.776";"3676.016";"2094.534";"3202.429";"4434.343";"2706.990";"2820.034";"3331.372";"2011.897";"2155.492";"1037.294";"2596.316";"3575.141";"4410.833";"4011.415";"3270.140";"3184.897";"4983.971";"1177.234";"1988.076";"1405.779";"1854.549";" 877.586";"1604.777";"2247.848";" 644.791";"1615.129";" 975.882";" 589.840";"2989.080";" 576.065";"2402.804";" 777.705";"4050.029";"2085.533";"1941.992";" 596.093";"1057.779";"2400.602";"1264.141";"2886.263";"1915.734";"2093.640";"1021.487";"2187.856";"3114.132";"2186.066";"2407.339";"2104.173";"1715.652";" 679.831";" 872.748"
"6am";"3874.830";"3587.596";"2087.783";"3046.521";"4457.736";"2524.582";"2791.218";"3270.973";"1870.271";"2012.080";"1081.766";"2809.573";"3514.495";"4436.760";"3943.239";"3212.570";"3241.248";"5055.343";"1114.742";"1887.118";"1508.460";"1944.754";" 849.424";"1577.661";"2152.402";" 568.971";"1494.822";" 730.397";" 544.083";"2909.558";" 583.371";"2402.804";" 795.160";"3982.563";"1768.345";"1680.114";" 539.937";" 945.735";"2489.971";"1239.441";"2809.190";"1773.546";"2053.957";"1007.254";"1986.267";"3007.451";"1970.980";"2407.339";"2104.173";"1715.652";" 614.415";" 655.042"
"7am";"4507.170";"4211.428";"2378.868";"2376.184";"4104.071";"3448.659";"3030.041";"2881.232";"2254.175";"2208.424";"1357.439";"3180.844";"3285.782";"3375.379";"4232.910";"3092.336";"3339.132";"4070.486";"1064.645";"1979.633";"1166.135";"1915.649";" 654.983";"1678.069";"2025.573";" 365.942";"1123.783";" 635.043";" 441.992";"2891.563";" 403.670";"2271.330";" 802.757";"3935.192";"1350.711";"1328.024";" 517.609";"1043.049";"2544.665";"1175.501";"2625.276";"1505.445";"1825.666";" 812.277";"1969.640";"2696.219";"1839.200";"2248.640";"2199.872";"1399.537";" 438.145";" 568.008"
"8am";"6534.176";"4611.368";"2058.064";"2176.440";"4011.293";"3769.484";"3689.077";"2559.581";"2529.996";"2004.313";"1444.823";"3662.353";"3132.172";"2950.316";"4743.249";"2485.981";"4042.817";"3933.164";"1013.883";"1929.615";" 927.070";"2119.618";" 721.468";"1672.868";"2344.041";" 287.612";" 958.658";" 592.629";" 310.782";"2428.653";" 274.337";"2182.327";" 707.607";"4128.589";"1194.998";"1198.324";" 437.667";"1032.060";"3386.598";"1015.827";"2266.127";"1461.974";"1679.689";" 692.221";"1904.812";"2635.678";"1837.089";"2428.915";"2188.935";"1198.937";" 358.995";" 485.519"
"9am";"7152.255";"4805.677";"1777.996";"2048.385";"4057.617";"3421.686";"4014.603";"2532.130";"2605.905";"1695.699";"1476.307";"3859.480";"3147.310";"2716.740";"4860.235";"2145.947";"4281.303";"3684.320";" 846.438";"1623.170";" 919.297";"2518.124";" 605.910";"1627.965";"2263.765";" 337.849";"1065.898";" 796.154";" 277.724";"2361.692";" 296.738";"2076.503";" 789.612";"4363.832";"1315.486";"1074.514";" 470.744";" 847.203";"3711.281";" 987.372";"1965.415";"1459.323";"1465.011";" 671.417";"1920.861";"2514.906";"1676.368";"2375.432";"2297.052";"1224.894";" 489.040";" 396.686"
"10am";"7573.189";"5151.458";"1832.244";"1734.707";"4062.754";"3375.847";"4361.080";"2729.767";"2449.145";"1660.015";"1337.884";"3838.236";"3028.248";"2676.419";"4710.757";"2036.428";"4260.820";"3608.658";" 898.192";"1794.743";" 920.338";"2440.091";" 656.664";"1851.433";"2165.342";" 382.117";" 911.650";" 555.049";" 295.304";"1976.724";" 304.205";"2110.225";" 897.608";"4116.288";"1222.842";"1002.483";" 453.830";" 956.886";"3843.320";" 993.509";"1890.187";"1419.640";"1456.718";" 630.311";"2033.570";"2614.039";"1581.152";"2428.915";"2182.214";"1246.545";" 303.454";" 396.686"
"11am";"7291.945";"4723.145";"2217.113";"1893.050";"3979.755";"3364.576";"3949.463";"2659.258";"2547.991";"1723.041";"1188.405";"3660.003";"2697.931";"2569.245";"4327.781";"2533.845";"4149.896";"3716.873";" 908.845";"1867.598";"1114.538";"2531.032";" 529.134";"1645.359";"2302.894";" 350.802";"1018.893";" 673.783";" 295.304";"2323.934";" 296.738";"2169.689";" 729.809";"3918.170";"1268.002";"1081.186";" 423.002";" 971.458";"3384.853";" 922.005";"2024.151";"1547.229";"1663.651";" 678.724";"1904.812";"2460.035";"1673.980";"2387.307";"2243.569";"1201.422";" 358.881";" 378.836"
"12am";"6320.557";"4868.639";"2171.280";"2057.627";"4192.702";"3045.956";"4077.681";"2951.819";"2397.416";"1713.141";"1376.323";"3244.815";"2881.940";"2754.855";"4034.633";"2752.230";"4612.119";"3956.570";" 887.121";"1940.438";"1171.300";"2291.646";" 583.820";"1438.459";"2454.666";" 278.303";" 993.991";" 776.158";" 310.782";"2902.365";" 362.863";"2418.305";" 837.903";"3835.077";"1259.811";"1338.294";" 481.367";" 996.402";"2816.222";" 890.532";"1981.149";"1921.351";"1744.242";" 720.332";"1554.721";"2897.767";"2046.829";"2460.537";"2351.087";"1330.942";" 395.238";" 396.686"
"1pm";"6322.211";"4656.806";"2300.150";"2162.401";"3911.220";"3473.146";"3897.147";"2672.349";"2395.055";"1765.713";"1333.267";"3429.181";"2890.606";"2773.003";"4091.085";"2675.611";"4573.780";"4217.919";" 785.998";"1890.315";"1079.887";"2317.761";" 686.015";"1809.731";"2227.473";" 257.755";"1215.019";" 663.265";" 294.253";"2401.526";" 346.059";"2411.981";" 740.079";"4415.092";"1184.225";"1073.210";" 433.422";"1026.880";"2771.081";" 561.358";"2050.236";"1700.417";"1696.266";" 668.511";"1798.131";"2634.802";"1798.569";"2240.847";"2438.530";"1377.608";" 361.098";" 360.986"
"2pm";"6810.896";"4454.283";"2099.214";"2226.613";"3278.912";"3822.451";"4248.343";"2542.465";"2483.380";"1643.527";"1136.976";"3001.672";"2873.831";"2900.339";"4058.764";"2613.913";"5068.614";"4181.304";" 797.082";"1694.618";"1228.076";"2654.300";" 471.672";"1448.292";"2132.247";" 267.274";"1161.947";" 599.308";" 280.503";"2135.979";" 280.330";"2202.587";" 562.455";"4436.717";"1156.588";"1143.768";" 393.103";" 981.243";"2659.551";" 717.452";"2290.254";"1765.066";"1530.738";" 655.369";"1839.679";"2376.075";"1668.311";"2167.617";"2574.480";"1517.947";" 325.763";" 410.512"
"3pm";"7116.958";"4710.324";"1730.010";"1930.275";"3429.374";"3993.425";"4477.428";"2422.388";"2429.103";"1694.725";"1209.326";"2944.847";"2902.876";"2775.949";"4062.424";"2549.644";"4891.771";"3681.993";" 862.120";"1927.793";"1159.439";"2212.896";" 647.668";"1494.634";"2293.429";" 294.314";"1048.831";" 596.054";" 278.775";"2224.032";" 310.198";"2220.126";" 688.048";"4261.009";"1187.014";"1009.623";" 393.103";" 918.522";"2286.662";" 731.601";"2253.312";"1829.362";"1582.802";" 857.827";"1671.299";"2745.348";"1226.740";"2243.227";"2495.242";"1613.163";" 544.942";" 452.609"
"4pm";"6599.347";"4730.562";"1989.976";"2193.540";"3246.114";"3628.318";"4346.801";"2586.487";"2441.806";"1857.095";"1004.248";"2503.909";"3090.242";"2838.232";"4954.873";"2177.247";"4367.021";"4029.348";"1001.795";"1696.308";"1005.967";"2150.536";" 564.318";"1743.567";"2359.639";" 332.915";"1180.090";" 715.027";" 227.734";"2414.752";" 323.658";"2410.804";" 668.134";"3602.120";"1319.635";"1133.433";" 370.263";" 998.151";"2604.320";" 765.195";"2094.144";"1881.345";"1560.011";" 821.986";"1684.189";"2657.177";"1351.011";"2448.662";"2433.887";"1428.987";" 502.906";" 469.351"
