"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018";"019";"020";"021";"022";"023";"024";"025";"026";"027";"028";"029";"030"
"min";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"max";"12009.64518";"12009.64518";"12009.64518";"12009.64518";"12009.64518";"12009.64518";"12009.64518";"12009.64518";"12009.64518";"12009.64518";"12009.64518";"12009.64518";"12009.64518";"12009.64518";"12009.64518";"12009.64518";"12009.64518";"12009.64518";"12009.64518";"12009.64518";"12009.64518";"12009.64518";"12009.64518";"12009.64518";"12009.64518";"12009.64518";"12009.64518";"12009.64518";"12009.64518";"12009.64518"
"4am";"  0.00000";" 58.64473";"448.23610";" 37.61429";"421.42287";"213.11322";" 77.49285";"199.27885";"  0.00000";"327.85013";"856.30036";"465.20505";"212.75705";"677.90246";"132.22461";"264.97118";"197.82307";"216.88439";"  0.00000";"355.80630";"250.32011";"120.22268";" 52.71285";" 65.81966";"274.91843";"249.11430";"132.13034";" 80.04380";"168.77441";"452.77019"
"5am";"  0.00000";" 58.64473";"448.23610";" 37.61429";"421.42287";"213.11322";" 77.49285";"199.27885";"  0.00000";"327.85013";"856.30036";"465.20505";"212.75705";"677.90246";"132.22461";"264.97118";"197.82307";"216.88439";"  0.00000";"355.80630";"250.32011";"120.22268";" 52.71285";" 65.81966";"274.91843";"249.11430";"132.13034";" 80.04380";"168.77441";"452.77019"
"6am";"  0.00000";" 58.64473";"448.23610";" 37.61429";"421.42287";"213.11322";"  0.00000";"142.20490";"  0.00000";"126.17530";"856.30036";"465.20505";"212.75705";"677.90246";"132.22461";"264.97118";"197.82307";"216.88439";"  0.00000";"219.41275";"250.32011";"120.22268";" 52.71285";" 36.65213";"274.91843";"249.11430";"132.13034";" 80.04380";"168.77441";" 43.55649"
"7am";"   0.00000";"   0.00000";"  58.64473";"  37.61429";"   0.00000";"  71.37432";"  38.99604";"   0.00000";" 496.39800";" 126.17530";"2178.39084";" 120.13118";"1117.34448";"1389.24926";" 293.62065";" 327.74375";"  39.39698";"  41.83156";"   0.00000";"  77.93917";" 274.58001";"  72.27281";"  52.71285";"   0.00000";" 180.89490";"   0.00000";"  83.23352";"   0.00000";" 109.65200";" 235.60502"
"8am";"   0.00000";" 231.36469";"  58.64473";"   0.00000";"   0.00000";"  71.37432";"  38.99604";"   0.00000";" 496.39800";" 126.17530";"2484.14595";" 105.05013";"1547.21971";"1102.46142";" 293.62065";" 498.31759";"  39.39698";"  41.83156";"   0.00000";"  77.93917";" 274.58001";"  72.27281";"  52.71285";" 360.46530";" 180.89490";"   0.00000";"  83.23352";"   0.00000";"   0.00000";" 235.60502"
"9am";"   0.00000";" 231.36469";"  58.64473";"   0.00000";"   0.00000";"   0.00000";"  38.99604";"   0.00000";" 496.39800";" 126.17530";"2648.28298";"  77.02205";"1547.21971";"1119.11084";" 485.52541";" 490.55801";"  39.39698";"  41.83156";"   0.00000";"  77.93917";" 274.58001";" 206.84711";"  52.71285";" 244.83560";" 149.63117";"   0.00000";"  83.23352";"   0.00000";"   0.00000";" 266.86875"
"10am";"   0.00000";" 231.36469";"  58.64473";"   0.00000";"   0.00000";"   0.00000";"  38.99604";"   0.00000";" 496.39800";" 126.17530";"2592.33771";" 138.95116";"1562.20055";"1119.11084";" 485.52541";" 313.14805";"  39.39698";"  41.83156";"   0.00000";"  77.93917";" 359.78789";" 206.84711";"  52.71285";" 244.83560";" 149.63117";"   0.00000";"  83.23352";"   0.00000";"   0.00000";" 266.86875"
"11am";"   0.00000";" 231.36469";"  58.64473";"   0.00000";"   0.00000";"   0.00000";"  38.99604";"   0.00000";" 496.39800";" 126.17530";"2572.62797";" 183.53430";"1303.40044";" 570.89228";" 485.52541";" 293.31851";"  39.39698";"  41.83156";"   0.00000";"   0.00000";" 387.83385";" 106.60888";" 134.57430";" 244.83560";" 149.63117";"   0.00000";"  83.23352";"   0.00000";"   0.00000";" 266.86875"
