"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018";"019";"020";"021";"022";"023";"024";"025";"026";"027";"028";"029";"030";"031";"032";"033";"034";"035";"036";"037";"038";"039";"041";"042";"043";"044";"045";"046";"047";"048";"049";"050";"051";"052";"053";"054";"055";"056";"057";"058";"059";"060";"061";"062";"063";"064";"065";"066";"067";"068"
"min";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"max";"9377.4182";"9377.4182";"9377.4182";"9377.4182";"9377.4182";"9377.4182";"9377.4182";"9377.4182";"9377.4182";"9377.4182";"9377.4182";"9377.4182";"9377.4182";"9377.4182";"9377.4182";"9377.4182";"9377.4182";"9377.4182";"9377.4182";"9377.4182";"9377.4182";"9377.4182";"9377.4182";"9377.4182";"9377.4182";"9377.4182";"9377.4182";"9377.4182";"9377.4182";"9377.4182";"9377.4182";"9377.4182";"9377.4182";"9377.4182";"9377.4182";"9377.4182";"9377.4182";"9377.4182";"9377.4182";"9377.4182";"9377.4182";"9377.4182";"9377.4182";"9377.4182";"9377.4182";"9377.4182";"9377.4182";"9377.4182";"9377.4182";"9377.4182";"9377.4182";"9377.4182";"9377.4182";"9377.4182";"9377.4182";"9377.4182";"9377.4182";"9377.4182";"9377.4182";"9377.4182";"9377.4182";"9377.4182";"9377.4182";"9377.4182";"9377.4182";"9377.4182";"9377.4182"
"4am";" 0";"0";"0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";"0";" 0";"0";"0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";"0";" 0";" 0";" 0";" 0";"0";" 0";" 0";"0";" 0";"0";"0";"0";" 0";" 0";" 0";" 0";"0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";"0";" 0";" 0";" 0";" 0";" 0"
"5am";" 0";" 0";"0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";"0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";"0";" 0";" 0";" 0";" 0";" 0";"0";"0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";"0";" 0";" 0";" 0";" 0";" 0"
"6am";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"7am";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"1168.144";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"1302.127";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"1306.344";"   0.000";"   0.000";"1542.126";"   0.000";"1526.669";"1320.895";"   0.000";"   0.000";"   0.000";"   0.000";"1733.620";"1215.169";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"1124.324";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"1663.288";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"1367.064";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000"
"8am";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";" 925.5828";"2033.4862";"   0.0000";"   0.0000";"1189.1160";"1470.3216";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"1341.7263";"1159.0504";"2095.9007";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"2300.2426";"   0.0000";" 905.6230";"2519.8019";"   0.0000";"2178.1294";"4094.9501";"1144.1723";"1845.7863";"   0.0000";"   0.0000";"2444.2314";"2321.0785";"   0.0000";"   0.0000";"1188.2845";"   0.0000";"   0.0000";"1858.4619";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"2689.2032";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"1051.3360";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"2524.8281";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000"
"9am";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";" 925.5828";"2493.7131";"   0.0000";"   0.0000";"1321.2003";"1627.5304";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"1564.0612";"1192.3230";"2279.6667";"   0.0000";" 833.0156";"   0.0000";"   0.0000";" 931.6280";"2926.6823";"   0.0000";" 982.6014";"2581.3416";"   0.0000";"2445.5710";"4565.4868";"1861.8314";"2121.6516";"   0.0000";" 942.0931";"2772.7175";"3401.4554";"   0.0000";"   0.0000";"1379.3689";"   0.0000";"   0.0000";"2066.3081";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"2812.6845";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"2413.1998";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000"
"10am";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";" 925.5828";"2517.7428";"   0.0000";" 892.8928";"1274.4478";"1666.1181";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"1506.6533";"1376.6540";"2302.8560";"1003.5883";"   0.0000";"   0.0000";"   0.0000";" 928.4484";"3172.0833";"   0.0000";"1131.2175";"2662.2380";"   0.0000";"2252.2493";"4854.7641";"2090.8507";"1962.2572";"   0.0000";"   0.0000";"2889.2770";"3640.5125";"   0.0000";"   0.0000";"1389.0177";"   0.0000";"   0.0000";"1935.1977";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"2928.7717";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"1485.3980";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"2296.4149";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000"
