"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018"
"min";"1.84342759302594";"1.84342759302594";"1.84342759302594";"1.84342759302594";"1.84342759302594";"1.84342759302594";"1.84342759302594";"1.84342759302594";"1.84342759302594";"1.84342759302594";"1.84342759302594";"1.84342759302594";"1.84342759302594";"1.84342759302594";"1.84342759302594";"1.84342759302594";"1.84342759302594";"1.84342759302594"
"max";"66.7484285954876";"66.7484285954876";"66.7484285954876";"66.7484285954876";"66.7484285954876";"66.7484285954876";"66.7484285954876";"66.7484285954876";"66.7484285954876";"66.7484285954876";"66.7484285954876";"66.7484285954876";"66.7484285954876";"66.7484285954876";"66.7484285954876";"66.7484285954876";"66.7484285954876";"66.7484285954876"
"4am";"17.36628";"26.08025";"19.56513";"20.44665";"21.72309";"21.02751";"21.93890";"27.76457";"29.46354";"31.08394";"23.56933";"25.58736";"27.55840";"19.94742";"19.57458";"17.47173";"15.93591";"18.45901"
"5am";"17.03927";"26.08025";"19.13995";"20.49575";"22.11696";"20.77114";"22.05328";"29.23713";"29.63963";"30.94936";"23.87325";"25.79487";"27.55840";"19.74429";"19.87771";"17.46494";"16.02329";"18.64779"
"6am";"16.33998";"27.01646";"19.10901";"20.78244";"22.47916";"21.62574";"22.64131";"29.02718";"29.64955";"29.22729";"24.37183";"25.62244";"26.84329";"20.49757";"20.52128";"19.08963";"17.33258";"19.63857"
"7am";"12.12875";"26.48185";"17.22341";"18.97754";"23.55739";"20.28227";"28.92030";"33.93095";"28.44902";"28.66501";"30.57639";"28.44265";"28.91296";"20.26139";"25.96776";"21.28321";"22.77061";"24.66543"
"8am";"11.15327";"23.52702";"17.32067";"18.88145";"24.07639";"19.76482";"35.08973";"32.61968";"23.14310";"25.63029";"32.85373";"27.78573";"27.05109";"19.11245";"35.47813";"27.40154";"28.40649";"32.11191"
"9am";"14.15697";"23.30884";"17.12013";"18.62993";"25.66115";"18.20444";"35.04745";"31.92537";"27.42877";"26.12488";"33.80073";"24.64495";"27.65917";"18.19029";"34.05278";"24.96384";"26.70207";"31.05167"
"10am";"14.86486";"22.53306";"17.01404";"21.41630";"23.86535";"18.31988";"35.71502";"33.75359";"22.63684";"27.88113";"35.93278";"22.60945";"29.57163";"17.43714";"34.13764";"24.30258";"20.22771";"33.60285"
"11am";"12.29404";"25.04532";"15.69989";"22.60986";"24.16755";"18.17791";"34.31810";"35.70240";"22.94670";"26.43602";"32.47811";"24.81241";"29.88688";"16.13691";"36.44584";"24.91813";"24.47558";"32.25265"
