"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018"
"min";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"max";"92.2778612862296";"92.2778612862296";"92.2778612862296";"92.2778612862296";"92.2778612862296";"92.2778612862296";"92.2778612862296";"92.2778612862296";"92.2778612862296";"92.2778612862296";"92.2778612862296";"92.2778612862296";"92.2778612862296";"92.2778612862296";"92.2778612862296";"92.2778612862296";"92.2778612862296";"92.2778612862296"
"4am";"43.702593";"24.852333";"27.169439";" 9.979135";"19.407822";"19.352382";"10.284866";"11.294523";"17.452327";"17.077811";" 9.514889";"17.460593";"12.597492";"13.240682";"16.713992";"12.835196";" 8.893469";" 7.492054"
"5am";"42.920663";"24.852333";"26.499426";"10.008386";"20.764018";"19.073814";"10.348154";"11.973290";"17.575150";"16.636464";" 9.655001";"17.606177";"12.597492";"12.265427";"16.660873";"12.829486";" 8.948265";" 7.580154"
"6am";"43.073316";"22.943936";"25.995605";" 9.418611";"19.985497";"20.007280";"10.956117";"11.865675";"16.947813";"15.540635";" 9.717357";"17.465616";"12.200488";"12.365694";"17.421357";"12.280259";" 8.936292";" 8.046944"
"7am";"30.243512";"21.986044";"20.616561";" 9.504252";"18.954829";"14.795816";"13.233477";"13.917563";"15.506385";"17.272304";"10.875483";"19.536496";"13.751053";"12.977027";"21.894482";"12.422544";"10.942954";" 8.843266"
"8am";"29.462593";"22.071068";"21.578366";" 9.331162";"17.483731";"15.027736";"18.838320";"15.457573";"12.471117";"14.073053";"11.829215";"20.052907";"13.620297";"11.212896";"25.265032";"15.715960";"12.829954";"11.426408"
"9am";"30.298902";"19.096102";"24.076486";" 8.200423";"16.622109";"15.082812";"19.308048";"14.303508";"13.720270";"13.694335";" 9.215436";"19.420555";"13.606208";"13.426460";"31.221309";"15.787465";"12.402217";"15.499789"
"10am";"33.12589";"21.69707";"22.10767";"11.31008";"19.24086";"13.27225";"22.24579";"12.88988";"14.50263";"13.97097";"11.02958";"18.23874";"13.93067";"14.03679";"31.50842";"17.32027";"10.57414";"12.81440"
"11am";"34.82219";"24.85208";"27.12495";"10.26430";"20.30126";"13.57302";"17.93979";"14.40114";"12.35760";"13.77563";"12.14795";"20.43895";"13.19380";"13.12704";"29.67617";"15.89898";"11.61978";"10.23657"
"12am";"43.614279";"26.065380";"31.268149";"11.423995";"17.497764";"13.286643";"13.238884";"14.276929";"12.800134";"22.003061";"11.810402";"19.672672";"13.682483";"13.469649";"24.126733";"12.006859";" 9.558295";" 8.911542"
"1pm";"40.485362";"23.854088";"29.363508";"12.753222";"21.328763";"11.617230";"14.648689";"14.408352";"11.799022";"20.109085";" 9.677928";"17.249606";"12.642253";"14.573074";"24.404778";"16.516771";"10.102367";"10.418666"
"2pm";"40.837475";"23.377530";"32.485009";"12.247647";"21.483983";"11.891895";"15.116535";"16.833073";" 9.385721";"22.858951";" 9.742085";"16.821135";"11.750421";"12.588043";"22.624058";"15.043948";"12.461621";" 9.901885"
"3pm";"40.66514";"22.55739";"33.35425";"10.77694";"19.31459";"13.78152";"15.76396";"14.70120";"10.02254";"21.92436";"13.07904";"17.06180";"13.01612";"12.02692";"22.05866";"11.67003";"11.98062";"11.93469"
"4pm";"40.31730";"22.71278";"30.67918";"12.88867";"20.10046";"15.35580";"14.46099";"15.67317";"14.20428";"19.64075";"15.98110";"18.18820";"11.74538";"14.43307";"22.69418";"13.40630";"12.18052";"13.14291"
"5pm";"44.05707";"24.15813";"31.55189";"11.78581";"20.77995";"16.16501";"12.75082";"14.93463";"17.90385";"15.70346";"10.57369";"17.86728";"12.09675";"13.11773";"17.48740";"12.83349";"11.54905";"11.05665"
"6pm";"43.304559";"19.133931";"30.635434";" 9.897476";"18.654632";"20.519610";" 9.664406";"13.740316";"16.007746";"15.213861";"10.644765";"18.086000";"11.454785";"12.424247";"17.481516";"12.148572";"10.689162";" 9.990254"
"7pm";"38.148470";"17.633025";"28.302632";" 9.591757";"18.051914";"22.792974";" 9.892299";"11.898562";"16.953038";"15.533343";"11.761755";"18.269944";"11.028184";"12.760378";"17.052572";"12.443190";" 8.268835";" 8.499258"
"8pm";"39.001147";"19.358389";"27.925326";" 9.793370";"18.307120";"22.363073";"10.376101";"11.550448";"17.994257";"14.888350";"10.877297";"17.243499";"12.164901";"12.824420";"15.531299";"11.550215";" 8.400294";" 7.581972"
"9pm";"42.810993";"19.163046";"27.919074";" 9.451444";"18.277301";"21.287604";"10.128307";"11.378242";"17.822043";"15.455592";"10.943382";"17.568215";"12.745474";"12.787953";"16.701553";"13.132790";" 8.391347";" 7.404994"
"10pm";"45.218114";"20.054637";"28.407626";" 9.628165";"18.078123";"20.870578";" 9.980124";"11.381539";"16.529296";"15.729698";"11.201824";"17.533661";"13.031816";"12.702159";"16.560572";"13.047431";" 8.151965";" 7.153284"
"11pm";"47.189116";"20.632230";"27.816994";" 9.633654";"17.719122";"21.013533";"10.009162";"11.238353";"16.534004";"16.059771";"10.745192";"17.164715";"12.918297";"12.681258";"16.560572";"12.865875";" 8.053641";" 7.214181"
"12pm";"42.265125";"23.630978";"27.739232";" 9.698927";"19.607471";"21.173942";" 9.865166";"10.905324";"16.640981";"16.332050";"10.628381";"17.084176";"13.011229";"12.912433";"16.441886";"12.644486";" 8.156655";" 7.168912"
"1am";"44.043283";"23.630978";"27.739232";" 9.513721";"19.253306";"21.103794";" 9.865166";"10.953183";"16.551796";"16.332050";"10.628381";"17.084176";"12.849638";"12.912433";"16.236244";"12.498697";" 8.156655";" 7.372481"
"2am";"44.195201";"23.547416";"27.739232";" 9.513721";"19.039262";"21.103794";" 9.865166";"10.953183";"16.551796";"15.895521";"10.628381";"17.084176";"12.849638";"12.912433";"16.236244";"12.498697";" 8.156655";" 7.372481"
"3am";"44.195201";"23.547416";"27.739232";" 9.513721";"19.103536";"21.103794";" 9.865166";"10.953183";"16.551796";"15.983369";"10.628381";"17.084176";"12.849638";"12.912433";"16.136088";"12.498697";" 8.156655";" 7.372481"
