"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018";"019";"020";"021";"022";"023";"024";"025";"026";"027";"028";"029";"030";"031";"032";"033";"034";"035";"036";"037";"038";"039";"040";"041"
"min";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"max";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100"
"4am";"  1.7636262";"  0.0000000";"  2.6242928";"  0.3520358";"  4.5228939";"100.0000000";"100.0000000";"100.0000000";" 98.7717695";" 98.8210962";"100.0000000";" 99.3631580";" 99.2396444";"100.0000000";"100.0000000";"100.0000000";"100.0000000";"100.0000000";"  2.8801642";"  0.0000000";"100.0000000";"100.0000000";"100.0000000";"100.0000000";" 98.7135937";"100.0000000";"100.0000000";"  1.3646975";"100.0000000";"100.0000000";" 99.8375442";" 98.6388552";"100.0000000";"  0.0000000";"100.0000000";"100.0000000";"100.0000000";"  2.5180560";"100.0000000";"100.0000000";"  0.0000000"
"5am";"  2.4949291";"  1.0266062";"  2.6147121";"  0.3689602";"  5.8228330";"100.0000000";"100.0000000";"100.0000000";" 96.3408631";" 98.7966179";"100.0000000";" 97.7960267";" 99.2534200";"100.0000000";"100.0000000";"100.0000000";"100.0000000";" 96.0123276";"  2.9354070";"  0.0000000";"100.0000000";"100.0000000";"100.0000000";"100.0000000";" 98.6615287";"100.0000000";"100.0000000";"  1.4243101";" 99.4712270";"100.0000000";" 99.4097926";" 98.6503631";"100.0000000";"  0.0000000";"100.0000000";"100.0000000";"100.0000000";"  4.0593696";" 99.6186809";"100.0000000";"  0.6133909"
"6am";"  5.4562214";"  2.3872817";"  4.2130720";"  0.3780775";"  8.2611161";"100.0000000";"100.0000000";" 98.5808062";" 96.2586530";" 98.3841977";" 99.3217232";" 96.7103732";" 98.1779803";"100.0000000";"100.0000000";"100.0000000";"100.0000000";" 95.9773779";"  4.8689690";"  1.9845726";"100.0000000";"100.0000000";"100.0000000";"100.0000000";" 98.5603855";" 99.5197364";"100.0000000";"  0.0000000";" 99.4444168";"100.0000000";" 98.4419082";" 97.3147900";"100.0000000";"  0.0000000";"100.0000000";"100.0000000";"100.0000000";"  5.8970340";" 98.9109049";" 99.4455233";"  3.3425577"
"7am";" 20.435322";" 34.946831";"  9.353687";" 22.559332";" 21.833291";" 99.341979";" 98.814230";" 97.768863";" 91.594295";" 93.883265";" 85.629045";" 91.918477";" 95.892314";"100.000000";" 99.241917";"100.000000";" 98.824448";" 94.759372";"  6.602566";"  5.629649";" 97.056347";" 96.135582";" 95.910157";" 98.742962";" 95.956238";" 99.440427";"100.000000";"  2.714648";" 96.422398";"100.000000";" 94.925425";" 92.946011";"100.000000";"  3.914130";"100.000000";"100.000000";" 97.909546";" 17.536408";" 95.781999";" 98.665515";"  8.869647"
"8am";" 34.471604";" 41.097355";" 18.454473";" 31.161302";" 26.691746";" 95.883709";" 96.655670";" 97.712300";" 84.575297";" 88.237921";" 74.525560";" 88.539483";" 89.580556";"100.000000";" 99.143997";" 97.654823";" 96.643072";" 93.104025";" 11.746883";"  6.590600";" 94.985709";" 95.540520";" 94.682340";" 96.067530";" 95.473610";" 98.621190";"100.000000";"  4.457020";" 96.407770";"100.000000";" 90.795338";" 85.993757";"100.000000";"  3.751698";" 98.968847";" 98.793359";" 96.723428";" 27.944276";" 93.894962";" 98.654377";" 16.376321"
"9am";" 40.227498";" 44.283246";" 20.045010";" 36.629342";" 31.277634";" 97.876036";" 97.650889";" 97.662375";" 84.024252";" 87.978516";" 75.356146";" 86.738350";" 84.863552";" 98.930113";" 99.086563";" 96.173754";" 97.060826";" 91.857954";" 12.563627";"  7.981342";" 95.588318";" 95.412732";" 93.247510";" 96.470670";" 95.197072";" 98.470128";"100.000000";"  4.796271";" 95.616106";"100.000000";" 90.467762";" 86.091248";"100.000000";"  6.074604";" 97.718708";" 98.731811";" 96.380750";" 29.484372";" 93.542256";" 98.654304";" 17.277461"
"10am";" 40.834364";" 45.545847";" 20.267303";" 34.216217";" 30.905464";" 92.483267";" 97.714329";" 97.083517";" 83.653061";" 87.806118";" 74.433772";" 87.272807";" 88.031931";"100.000000";" 98.147115";" 97.551842";" 97.040670";" 92.101146";" 13.878570";"  8.563734";" 95.084010";" 95.186890";" 93.374527";" 95.839348";" 95.119511";" 98.502311";"100.000000";"  6.065371";" 94.311649";"100.000000";" 90.142704";" 87.372415";"100.000000";"  5.734189";" 97.864035";" 98.046145";" 96.857198";" 29.667331";" 91.306310";" 96.910682";" 19.404946"
"11am";" 40.171861";" 44.977204";" 16.176240";" 32.684126";" 24.690523";" 93.349157";" 96.444663";" 97.040483";" 84.814777";" 88.678957";" 75.946734";" 87.876534";" 88.174653";"100.000000";" 98.118157";" 96.980829";" 97.230566";" 91.845566";" 11.723382";"  7.422729";" 95.347172";" 95.632499";" 94.175573";" 97.963515";" 95.116901";" 98.551653";"100.000000";"  6.122656";" 94.410362";" 98.598832";" 89.698978";" 87.328362";"100.000000";"  4.712883";" 98.065326";" 98.842728";" 95.971489";" 26.135515";" 94.055119";" 98.210016";" 19.235278"
