"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018";"019";"020";"021";"022";"023";"024";"025";"026";"027";"028"
"min";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"max";"59.1353394453916";"59.1353394453916";"59.1353394453916";"59.1353394453916";"59.1353394453916";"59.1353394453916";"59.1353394453916";"59.1353394453916";"59.1353394453916";"59.1353394453916";"59.1353394453916";"59.1353394453916";"59.1353394453916";"59.1353394453916";"59.1353394453916";"59.1353394453916";"59.1353394453916";"59.1353394453916";"59.1353394453916";"59.1353394453916";"59.1353394453916";"59.1353394453916";"59.1353394453916";"59.1353394453916";"59.1353394453916";"59.1353394453916";"59.1353394453916";"59.1353394453916"
"4am";" 4.7647273";" 0.9607612";" 6.0059691";" 5.4769774";"11.1111771";" 6.4818739";"10.9116326";" 6.2272008";" 5.7044013";" 9.0052743";" 2.5053395";" 4.6373048";" 2.4075169";" 1.1621569";" 9.8011614";" 6.0637611";" 3.3727960";" 4.6280153";" 2.2394903";" 5.9342158";" 1.1161252";" 2.8268737";" 1.8665212";" 6.8906148";" 1.6311264";" 3.0670893";" 0.9025296";" 1.4744985"
"5am";" 4.7629942";" 0.9551480";" 6.0319759";" 4.8620103";"11.1944642";" 6.5331779";"11.0708265";" 6.2481518";" 5.6857760";" 8.8972565";" 2.5723875";" 4.6923228";" 2.4132028";" 1.1452077";" 9.4509620";" 5.9912134";" 3.9267672";" 4.7091204";" 2.2509848";" 6.1304448";" 1.1232592";" 2.8444480";" 1.8976072";" 6.9916578";" 1.6424205";" 3.0670893";" 0.9089969";" 1.4753577"
"6am";" 4.9317273";" 0.9596111";" 6.5529069";" 4.9771032";"11.6870789";" 6.3774913";"11.0357587";" 6.6006257";" 4.2968159";" 8.3405918";" 2.6248741";" 4.5945970";" 2.4600020";" 1.7131611";" 9.2188172";" 6.0427013";" 3.4274615";" 4.9856798";" 2.2867735";" 5.7966405";" 1.1404654";" 2.9750136";" 2.0673439";" 7.5738362";" 1.6626398";" 3.0818995";" 0.9809302";" 1.5160241"
"7am";" 4.117211";" 1.444950";" 6.305679";" 5.417428";"10.290054";" 6.282278";"10.372278";" 7.582873";" 4.656089";" 6.965525";" 2.145075";" 5.000018";" 3.379576";" 1.591713";" 8.547974";" 8.000114";" 4.398276";" 6.929693";" 2.571684";" 8.076516";" 1.396755";" 4.042302";" 2.809615";" 7.459318";" 2.086657";" 2.168276";" 1.303510";" 2.022631"
"8am";" 3.661648";" 1.373406";" 4.666140";" 6.994148";" 4.238460";" 5.721376";"10.734650";" 7.727124";" 6.413139";" 5.868831";" 3.685369";" 4.723989";" 3.810836";" 2.875788";" 7.426210";" 7.254591";" 4.613111";" 6.251230";" 2.977439";" 9.373331";" 1.998218";" 5.025510";" 4.303773";" 8.078716";" 2.597580";" 5.007751";" 1.687105";" 2.314868"
"9am";"4.8684072";"2.8759256";"4.5271720";"6.1996495";"5.2588888";"4.7508073";"8.3887718";"8.2001040";"7.8105781";"5.8672183";"1.7034287";"4.0717264";"4.1346371";"4.2006732";"7.2374954";"7.6493975";"3.9691911";"6.3473932";"3.1820510";"9.7358217";"2.0324581";"4.9933017";"4.4727642";"7.4639737";"1.7851137";"5.4469440";"0.8452646";"2.9742803"
"10am";" 5.3904746";" 2.1832838";" 5.5761059";" 4.4038738";" 3.4430604";" 4.6045216";"11.1707182";" 8.5181853";" 6.8677965";" 6.4079930";" 0.7758189";" 4.0729004";" 3.0459931";" 2.9408168";" 7.2641086";" 8.4385748";" 4.4016889";" 9.8392246";" 3.1864763";"10.0592352";" 1.9211359";" 5.5777420";" 4.8960926";" 8.2743372";" 2.6183880";" 4.3811639";" 0.9480015";" 3.0495110"
"11am";" 3.935793";" 2.864330";" 4.907442";" 4.357795";" 3.408480";" 5.254034";"11.089018";" 7.776299";" 5.303242";" 6.380434";" 1.952639";" 5.226536";" 3.026920";" 1.722895";" 7.464216";" 7.990425";" 4.271488";" 9.249097";" 3.104780";"10.465546";" 1.912536";" 5.315667";" 4.759187";" 8.240001";" 2.840944";" 5.599407";" 1.856253";" 2.404510"
