"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018";"019";"020";"021";"022";"023";"024";"025";"026";"027";"028"
"12am";"2458.16142";"1521.85028";"1392.87535";"1242.71404";"1161.33746";"2637.98127";"1134.17510";"1045.96672";" 680.22199";"2144.34809";" 947.11646";"1826.84895";" 728.03083";"1417.28749";"1600.83349";" 958.76650";" 719.83973";" 349.88193";"1038.80789";" 781.90599";" 327.87456";"  51.01723";"  38.65173";" 126.42887";" 158.84136";"  86.77104";"  31.70482";" 540.27360"
"1pm";"3100.73626";"1137.51075";"1344.02810";"1442.93598";"1270.37173";"2470.06296";" 994.86805";"1013.00961";" 648.22754";"2135.89063";" 834.29553";"1831.70623";" 535.39420";"1552.83122";"1885.73145";" 987.72392";" 859.85976";" 220.80643";" 819.81665";" 735.76915";" 327.87456";"   0.00000";"  38.65173";" 126.42887";"  79.42068";"  86.77104";"  31.70482";" 475.13061"
"2pm";"2472.19844";"1400.26188";"1435.88032";"1458.42901";"1162.42888";"2526.31234";"1061.41238";" 877.62292";" 701.74273";"1948.53798";" 846.66140";"2206.36250";" 535.39420";"1519.47447";"1767.87439";" 904.24510";" 859.85976";" 132.96771";" 848.18789";" 547.11975";" 376.87995";"  51.01723";"   0.00000";" 126.42887";"  79.42068";"  86.77104";"  70.35655";" 480.29422"
"3pm";"2334.31356";"1680.10642";"1577.48964";"1402.37178";" 992.81370";"2444.10863";"1025.58284";" 753.03295";" 704.63509";"1904.83408";" 823.16237";"2188.92398";" 414.27778";"1092.21219";"1921.12922";" 913.25214";" 794.71677";" 359.34956";"1032.38461";" 794.64650";" 425.88534";"  51.01723";"   0.00000";" 126.42887";"  79.42068";" 125.48375";"  70.35655";" 480.29422"
"4pm";"2697.58866";"1748.06737";"1391.57308";"1761.78031";"1093.32497";"2067.94286";"1040.59915";"1106.17610";" 715.48018";"2167.68580";" 926.87476";"1480.56021";" 339.40074";" 938.94494";"1433.04407";" 742.40365";" 859.70761";" 418.61332";"1142.58965";"1010.32207";" 412.03668";"  92.19478";"   0.00000";" 222.48814";"  79.42068";" 125.48375";" 106.22385";" 545.43721"
"5pm";"2540.31699";"1728.34533";"1156.46479";"1494.38399";" 960.76143";"2194.18809";" 978.98545";"1389.50729";"1133.55430";"1676.97660";" 884.49901";"1217.04846";" 499.98021";"1210.43025";"1129.98495";" 863.15191";"1149.41332";" 899.64656";"1472.96112";" 993.33969";" 412.03668";" 130.45770";"  51.53564";" 299.27555";"  79.42068";" 125.48375";" 252.37787";" 380.48223"
"6pm";"2919.6576";"1649.8756";"1604.9147";"1630.0369";" 841.9946";"2167.4910";"1386.4654";"1652.9582";"1152.0468";"1659.9952";" 857.7949";"1223.9969";" 530.5506";" 872.5423";" 719.2876";"1077.6630";" 838.2072";"1035.0335";"1480.3849";" 962.0693";" 572.5609";" 168.7206";" 179.4502";" 299.2756";" 158.8414";" 190.4888";" 252.3779";" 411.3237"
"7pm";"2403.6824";"2004.0141";"1574.4257";"1729.6193";"1045.0684";"2322.9702";"1663.4543";"1550.4276";"1287.1607";"1908.9928";" 968.8171";" 874.1331";" 744.6910";" 701.1977";" 736.9383";"1206.5408";" 998.7574";" 977.2013";"1764.2282";"1020.8004";" 563.2630";" 117.7034";" 230.9858";" 360.5928";" 335.3866";" 229.2015";" 334.3194";" 489.5660"
"8pm";"2240.1055";"2088.9648";"2058.3043";"1676.7627";" 975.5084";"2214.8044";"1610.7076";"1409.0750";"1599.4186";"1596.9644";"1115.6481";" 821.4718";" 755.2684";"1003.4930";" 744.7341";"1023.0991";" 998.7574";"1022.3303";"1872.3940";"1087.8817";" 623.6713";" 158.8809";" 269.6376";" 360.5928";" 428.4456";" 229.2015";" 295.6676";" 489.5660"
"9pm";"2409.9403";"2184.9435";"1914.5329";"1820.5341";"1185.6150";"2246.1608";"1569.4708";"1409.0750";"1599.4186";"1772.3860";" 981.4632";" 753.8189";" 755.2684";"1003.4930";" 646.3500";"1023.0991";" 877.2422";"1110.1690";"1872.3940";"1240.7202";" 623.6713";" 158.8809";" 269.6376";" 360.5928";" 428.4456";" 267.9142";" 295.6676";" 525.3239"
"10pm";"2422.2416";"1861.1854";"2082.7899";"1979.5821";"1209.6585";"2246.1608";"1514.3783";"1337.1893";"1599.4186";"1596.9644";"1188.7026";" 690.2413";" 755.2684";"1003.4930";" 515.6117";"1097.9762";" 877.2422";"1285.8465";"1696.7166";"1364.4105";" 623.6713";" 209.8982";" 269.6376";" 360.5928";" 428.4456";" 267.9142";" 295.6676";" 525.3239"
"11pm";"2659.0858";"1764.3894";"1998.6028";"1979.5821";"1153.7973";"2246.1608";"1514.3783";"1337.1893";"1599.4186";"1596.9644";"1156.8848";" 722.0591";" 830.9452";" 955.2290";" 515.6117";"1097.9762";" 877.2422";"1285.8465";"1696.7166";"1364.4105";" 623.6713";" 209.8982";" 269.6376";" 360.5928";" 428.4456";" 267.9142";" 295.6676";" 525.3239"
"12pm";"2574.8988";"1941.6355";"1998.6028";"1979.5821";"1123.1031";"2421.5824";"1514.3783";"1337.1893";"1599.4186";"1596.9644";" 943.3744";" 722.0591";" 830.9452";"1120.5401";" 515.6117";"1097.9762";" 877.2422";"1285.8465";"1696.7166";"1364.4105";" 623.6713";" 209.8982";" 269.6376";" 360.5928";" 335.3866";" 267.9142";" 295.6676";" 525.3239"
"1am";"2574.8988";"1941.6355";"1933.6437";"1979.5821";"1123.1031";"2421.5824";"1461.7170";"1337.1893";"1599.4186";"1596.9644";" 943.3744";" 729.5913";" 830.9452";"1120.5401";" 515.6117";"1097.9762";" 877.2422";"1330.9755";"1696.7166";"1429.3696";" 623.6713";" 209.8982";" 269.6376";" 360.5928";" 335.3866";" 267.9142";" 295.6676";" 525.3239"
"2am";"2507.2459";"2009.2884";"1933.6437";"1979.5821";"1123.1031";"2566.3328";"1461.7170";"1337.1893";"1599.4186";"1596.9644";" 943.3744";" 729.5913";" 830.9452";"1120.5401";" 515.6117";"1097.9762";" 877.2422";"1330.9755";"1696.7166";"1429.3696";" 623.6713";" 209.8982";" 269.6376";" 360.5928";" 335.3866";" 267.9142";" 295.6676";" 525.3239"
"3am";"2574.8988";"1941.6355";"1933.6437";"1979.5821";"1123.1031";"2638.7080";"1461.7170";"1337.1893";"1599.4186";"1596.9644";" 975.1921";" 697.7736";" 758.5700";"1120.5401";" 515.6117";"1097.9762";" 877.2422";"1330.9755";"1696.7166";"1429.3696";" 623.6713";" 209.8982";" 269.6376";" 360.5928";" 335.3866";" 267.9142";" 295.6676";" 525.3239"
