"hour","cs1","cs2","cs3","cs4","cs5"
"4am",0.264931024689834,0.290161908442767,-0.0467174473812716,0.21544842783755,0.282296637080483
"5am",0.271342717635608,0.222155745337344,-0.0434523300669149,0.20043295911633,0.268855171061822
"6am",0.28694925419978,0.210744544206612,-0.0414959523300541,0.190022381592875,0.275850552747097
"7am",0.287485391622638,0.160347393854737,0.036695045913178,0.223777002067639,0.225920985187195
"8am",0.241555175344075,0.118176225032095,0.0638790354489436,0.130059862473608,0.0598880420581232
"9am",0.194238990028238,0.137960462401554,0.0570991882803904,0.144484730308681,0.0450867635132186
"10am",0.227618232359779,0.116064435154931,0.0499379226700803,0.183647518328998,0.0822644704394517
"11am",0.245201697476259,0.174900576645132,0.0820770616864184,0.155033042764513,0.157282740643038
"12am",0.229727535380189,0.187589890803668,0.0385857975033893,0.160381685894139,0.169936201232239
"1pm",0.216295273127285,0.204514507557905,0.0686888093239,0.188535233960356,0.224231867763159
"2pm",0.226870737932807,0.162235336805709,0.0703751279588896,0.130961440457477,0.225800353704965
"3pm",0.261715837944458,0.24907735649606,0.0923252226727277,0.179443749953604,0.204287801547503
"4pm",0.235638430554637,0.20014907848694,-0.0119731376021661,0.233902692956858,0.264180523731912
"5pm",0.268565712871299,0.202568091688872,-0.00487217090326447,0.239534970208579,0.172186639941995
"6pm",0.275083296513875,0.297120491178244,-0.0962046072571994,0.25622641036475,0.199799743078457
"7pm",0.274899388731521,0.285165170088816,-0.0621145121674139,0.251149376811028,0.247837522843276
"8pm",0.258079937052494,0.284944735243768,-0.0624936766993988,0.247443295066288,0.25796302524568
"9pm",0.276569090703111,0.285134853511235,-0.0550997998255194,0.244985220031513,0.324252286035665
"10pm",0.259125412545853,0.2997834864851,-0.0605996215915908,0.224966126731396,0.326487319822637
"11pm",0.260390668096088,0.306915745415235,-0.0658398872817011,0.229269188896686,0.320620163422404
"12pm",0.259656432106356,0.304872249638124,-0.0650324245153495,0.234028757438861,0.311021246524232
"1am",0.261131312986619,0.298028223887945,-0.0603302618548286,0.236682660409534,0.3121817761451
"2am",0.261560459588209,0.296075066202231,-0.0569969308857086,0.237619034739489,0.310821108256644
"3am",0.254478581084168,0.298257091754662,-0.0599216102623752,0.237256351724824,0.310263198300063
