"hour","cspmen1","cspmen2","cspmen3","cspmen4","cspmen5"
"4am",0.309916312951712,0.182659836265976,0.108034583113537,0.173477778047335,0.320398499177358
"5am",0.314817932235556,0.173741031467145,0.102498690370707,0.164958201162314,0.315308097526836
"6am",0.338809578998197,0.197759009602778,0.0965272006938684,0.157725980115151,0.294640244809837
"7am",0.291192333521633,0.0964228340064615,0.19223744945342,0.189678055511069,0.357758208812251
"8am",0.238949799713956,0.133711054105682,0.184189103810767,0.14686812018716,0.23724287745019
"9am",0.166958028281217,0.120578102067277,0.196656354243272,0.130496843474516,0.22222631218652
"10am",0.217218015246213,0.160350137294552,0.250173833186283,0.175928077259551,0.202000412191329
"11am",0.248120340638204,0.148227260733357,0.258550498628712,0.179905400119551,0.304681215496208
"12am",0.206375539598764,0.178338103490982,0.253089994856695,0.150568584401876,0.300104950071814
"1pm",0.221336498031225,0.170955956782064,0.242687632442559,0.181505511797724,0.399199002289825
"2pm",0.216513152791444,0.134387779159092,0.178163834171609,0.123096590473342,0.390815717229298
"3pm",0.246141735382445,0.174826584633985,0.206463643743277,0.148003422058607,0.37698391792171
"4pm",0.26090638010646,0.20237958961621,0.107485324343574,0.236979084793848,0.347814953748759
"5pm",0.317031380331412,0.18363845612671,0.156830258589286,0.15653210678921,0.337084779393285
"6pm",0.302051727815653,0.235925942125001,0.179471449087307,0.193572135861015,0.306617106767859
"7pm",0.320650817662949,0.186103323152789,0.126641704857033,0.191221275099696,0.341204537661648
"8pm",0.318121196411119,0.185981049016315,0.111522767986406,0.212893511762991,0.351203599109898
"9pm",0.325006620564645,0.182614447098962,0.100139615797317,0.210457486503627,0.366406495348404
"10pm",0.308623360592267,0.199995545683651,0.121411821549739,0.189325768397164,0.367752576814197
"11pm",0.305941634545701,0.213084197046273,0.1206661828476,0.196729197739259,0.372877366541889
"12pm",0.306430803099657,0.203002641779286,0.12081603250175,0.193662409738193,0.362787284909206
"1am",0.308558137211795,0.202894933966011,0.120585104709918,0.197617344057913,0.364605943308187
"2am",0.308756566943204,0.201860873384128,0.115642621469356,0.19602454112273,0.363164487389786
"3am",0.30575334856116,0.203683897591325,0.110898641761292,0.196085413507004,0.36437211742386
