"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018";"019";"020";"021";"022";"023";"024";"025";"026";"027";"028";"029"
"1pm";" 9171.12";" 4159.44";" 1310.16";" 5660.40";" 3841.44";" 2480.40";" 2505.84";" 2760.24";"  381.60";"  737.76";"  674.16";" 2772.96";" 3180.00";" 1297.44";" 3167.28";"  610.56";"  559.68";"  483.36";"  330.72";"  254.40";"  279.84";" 2111.52";"  966.72";"  165.36";"  241.68";"  356.16";"  330.72";"  216.24";"10112.40"
"2pm";"8942.16";"4184.88";"1284.72";"5533.20";"3777.84";"2493.12";"2518.56";"2811.12";" 368.88";" 750.48";" 623.28";"2645.76";"3192.72";"1284.72";"3090.96";" 661.44";" 572.40";" 521.52";" 330.72";" 254.40";" 267.12";"2073.36";" 839.52";" 152.64";" 228.96";" 356.16";" 330.72";" 216.24";"9870.72"
"3pm";"7924.56";"3650.64";"1170.24";"4998.96";"3307.20";"2276.88";"2136.96";"2480.40";" 292.56";" 661.44";" 559.68";"2302.32";"2900.16";"1157.52";"2734.80";" 661.44";" 610.56";" 407.04";" 318.00";" 216.24";" 330.72";"1946.16";" 610.56";" 152.64";" 178.08";" 318.00";" 356.16";" 190.80";"8446.08"
"4pm";"4553.76";"2556.72";" 661.44";"3218.16";"1704.48";"1526.40";"1119.36";"1895.28";" 127.20";" 445.20";" 521.52";"1590.00";"2162.40";" 674.16";"1437.36";" 508.80";" 432.48";" 190.80";" 203.52";" 152.64";" 165.36";" 954.00";" 407.04";"  89.04";" 114.48";" 228.96";" 101.76";" 178.08";"4820.88"
"5pm";"1615.44";" 839.52";" 228.96";"1399.20";"1030.32";" 470.64";" 572.40";" 648.72";"  76.32";" 228.96";" 318.00";" 750.48";" 775.92";" 216.24";" 788.64";" 203.52";" 152.64";" 101.76";" 114.48";"  63.60";" 127.20";" 381.60";" 165.36";"  25.44";"  38.16";" 114.48";"  25.44";" 101.76";"2149.68"
"6pm";"1144.80";" 546.96";" 241.68";" 864.96";" 686.88";" 228.96";" 483.36";" 483.36";"  76.32";" 203.52";" 241.68";" 534.24";" 521.52";" 165.36";" 686.88";" 152.64";" 152.64";"  63.60";"  63.60";"  50.88";" 101.76";" 241.68";" 101.76";"   0.00";"  38.16";"  50.88";"  25.44";"  89.04";"1768.08"
"7pm";" 737.76";" 445.20";" 178.08";" 712.32";" 585.12";" 267.12";" 407.04";" 483.36";"  63.60";" 139.92";" 228.96";" 432.48";" 381.60";" 127.20";" 521.52";" 165.36";" 114.48";"  38.16";"  50.88";"  25.44";"  89.04";" 216.24";"  76.32";"   0.00";"  25.44";"  50.88";"  25.44";"  76.32";"1488.24"
"8pm";" 483.36";" 305.28";" 152.64";" 508.80";" 483.36";" 228.96";" 356.16";" 407.04";"  38.16";" 152.64";" 203.52";" 343.44";" 279.84";" 101.76";" 356.16";" 127.20";"  89.04";"  38.16";"  50.88";"  12.72";"  76.32";" 101.76";"  76.32";"  12.72";"  25.44";"  38.16";"  12.72";"  50.88";"1221.12"
"9pm";"419.76";"254.40";"101.76";"279.84";"394.32";"178.08";"254.40";"254.40";" 25.44";" 50.88";" 76.32";"190.80";"190.80";" 63.60";"343.44";"101.76";" 89.04";" 25.44";" 25.44";" 12.72";" 76.32";" 50.88";" 63.60";"  0.00";" 25.44";" 25.44";"  0.00";" 50.88";"954.00"
"10pm";"356.16";"190.80";"101.76";"228.96";"292.56";"178.08";"190.80";"241.68";" 12.72";" 25.44";" 63.60";"190.80";"178.08";" 76.32";"381.60";"127.20";" 76.32";" 25.44";" 25.44";" 12.72";" 50.88";" 50.88";" 38.16";"  0.00";" 25.44";" 25.44";"  0.00";" 50.88";"801.36"
"11pm";"343.44";"127.20";" 25.44";"152.64";"241.68";"139.92";" 63.60";"165.36";" 12.72";" 50.88";" 50.88";" 89.04";"101.76";" 63.60";"318.00";" 63.60";" 50.88";"  0.00";" 25.44";" 12.72";" 25.44";" 76.32";" 12.72";"  0.00";" 25.44";" 25.44";"  0.00";" 50.88";"750.48"
"12pm";"318.00";"114.48";" 25.44";"114.48";"152.64";" 76.32";" 50.88";"139.92";" 12.72";" 38.16";" 50.88";" 76.32";" 76.32";" 38.16";"305.28";" 63.60";" 63.60";"  0.00";" 25.44";" 12.72";" 12.72";" 38.16";" 12.72";"  0.00";" 25.44";" 12.72";"  0.00";" 50.88";"699.60"
"1am";"292.56";"101.76";" 25.44";"101.76";"152.64";" 76.32";" 38.16";"127.20";" 12.72";" 25.44";" 50.88";" 76.32";" 76.32";" 38.16";"292.56";" 50.88";" 50.88";"  0.00";" 25.44";" 25.44";" 12.72";" 38.16";" 25.44";"  0.00";" 25.44";" 12.72";"  0.00";" 38.16";"661.44"
"2am";"292.56";" 89.04";" 25.44";" 89.04";"152.64";" 76.32";" 38.16";"127.20";" 12.72";" 25.44";" 50.88";" 76.32";" 76.32";" 38.16";"292.56";" 38.16";" 50.88";"  0.00";" 25.44";" 12.72";" 12.72";" 38.16";" 25.44";"  0.00";" 25.44";" 12.72";"  0.00";" 38.16";"674.16"
"3am";"267.12";" 76.32";" 25.44";" 89.04";"152.64";" 63.60";" 38.16";"127.20";" 12.72";" 25.44";" 50.88";" 63.60";" 76.32";" 38.16";"292.56";" 38.16";" 50.88";"  0.00";" 25.44";" 12.72";" 12.72";" 38.16";" 25.44";"  0.00";" 12.72";" 12.72";"  0.00";" 38.16";"674.16"
