"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018";"019";"020";"021";"022";"023";"024";"025";"026";"027";"028";"029";"030";"031"
"12am";"5426.66242";"8461.63563";"9225.00501";"4323.36512";"6536.65190";"4713.21115";"3762.22566";"4188.84697";"6310.06600";"4472.29311";"4809.22196";"5593.23736";"2526.05018";"6862.93433";"2691.26477";"2643.70486";"3220.98480";"3027.90920";"3339.86601";"6944.23868";"  55.95343";" 667.19367";"  34.15943";" 173.17822";" 157.91475";" 121.26228";" 274.93806";" 656.25986";" 284.86280";" 837.36379";" 122.61665"
"1pm";"4906.65996";"8080.12823";"9425.09942";"4443.21003";"6785.33276";"4827.28819";"3453.16575";"3902.86413";"6490.39769";"4307.67018";"4831.21442";"5552.76664";"2269.36061";"7544.08256";"2465.99298";"2256.24104";"3123.12554";"3058.05934";"3302.40740";"7369.87805";" 101.20329";" 680.58537";"  34.15943";" 239.36591";" 157.91475";"  70.85867";" 207.29866";" 856.52807";" 337.57140";" 874.95844";" 122.61665"
"2pm";"5418.22707";"7495.78545";"9679.15988";"4694.56927";"6208.03819";"4350.73446";"3288.07160";"4044.12102";"6222.71922";"4181.73985";"4937.23852";"5494.28557";"2116.63009";"7196.06437";"2414.09200";"2096.11917";"2590.83596";"3004.18568";"3722.19921";"7905.71834";"  55.95343";" 816.52967";"  34.15943";" 339.66462";" 157.91475";" 112.32431";" 265.48751";" 768.25187";" 608.68938";"1052.81117";" 104.99220"
"3pm";"5887.07468";"7206.57645";"9479.41568";"4847.04954";"6246.35741";"4100.28988";"3395.78545";"3906.60909";"6669.79329";"4185.29353";"4678.21150";"5022.87788";"2152.61399";"6977.46092";"2650.92123";"1939.50262";"2184.57209";"3078.91076";"3587.93926";"8194.00393";"  41.68465";" 880.62437";"  34.15943";" 365.96380";" 189.45987";" 152.75605";" 390.44945";" 754.90401";" 626.61229";"1099.93741";"  77.58980"
"4pm";"5646.56387";"8122.96664";"9344.50927";"4372.80677";"6681.89746";"4135.45043";"3989.34562";"4193.70909";"6162.42665";"4728.91158";"5480.31312";"4981.08838";"2436.36160";"5905.06082";"2720.29053";"2295.10230";"2614.43029";"3018.83931";"3407.64501";"7820.10149";"   0.00000";" 669.04608";"  34.15943";" 261.10453";" 132.01449";" 128.68422";" 197.18369";" 497.81922";" 487.66737";" 817.17316";"  77.58980"
"5pm";"4852.53734";"7430.33497";"9168.84038";"4430.58677";"7664.35465";"5767.25340";"4398.39459";"4585.13117";"6320.83099";"5085.76152";"5373.40793";"5917.72408";"2885.53287";"5021.73659";"2962.03491";"2861.20353";"3006.22596";"3679.42193";"3715.82729";"6615.47419";"   0.00000";" 285.29226";"  34.15943";" 209.56796";"  49.89307";"  36.11561";"  97.45874";" 605.44468";" 306.95802";" 479.74550";"   0.00000"
"6pm";"4569.69972";"8113.56821";"9263.87389";"4387.92189";"8400.29314";"6219.79539";"4665.46317";"4632.12954";"7062.31571";"5273.94644";"5897.95167";"5970.20085";"3065.56212";"4268.42329";"3077.19903";"3400.78920";"3813.12976";"4149.63614";"3874.61114";"5853.75086";"   0.00000";" 109.35350";"   0.00000";"  60.21888";"  21.18622";"  36.11561";"  94.70948";" 450.55324";"  59.83750";" 497.16728";"   0.00000"
"7pm";"4152.14030";"8920.00558";"9357.39742";"4866.00959";"8521.37130";"7508.17318";"4687.54142";"4696.23243";"7171.19232";"5164.43934";"5841.43358";"6734.95096";"2907.75235";"3916.14318";"3173.76485";"3601.96283";"4069.36177";"4636.22059";"3595.60552";"5132.12207";"  48.56218";" 119.51819";"   0.00000";"   0.00000";"  21.18622";"  16.35991";"  68.00844";" 203.90345";"  87.23990";" 501.56775";"   0.00000"
"8pm";"4373.20589";"8909.39988";"9018.22102";"4545.63842";"8581.52188";"8188.71993";"4622.80684";"4755.35837";"7383.25033";"5121.13346";"5792.45025";"6704.71092";"2860.39708";"3709.41226";"3282.43315";"3886.22788";"4191.72374";"4742.55020";"3788.30152";"4977.88400";"  66.79661";" 150.51627";"   0.00000";"   0.00000";"  21.18622";"  16.35991";"  68.00844";" 138.71518";"  87.23990";" 409.11015";"   0.00000"
"9pm";"4554.13822";"9195.34666";"8931.11408";"4766.94286";"8553.00810";"8112.75038";"4538.24096";"4763.80117";"7391.73429";"5149.49010";"5941.16853";"6617.96650";"2884.59214";"3577.98677";"3315.10891";"4071.46932";"4278.70229";"4703.88236";"3587.02554";"4843.55848";"  66.79661";" 119.51819";"   0.00000";"   0.00000";"   0.00000";"   0.00000";"   0.00000";"  66.62685";"   0.00000";" 277.27745";"   0.00000"
"10pm";"4470.47037";"9257.94549";"9153.00470";"4888.66366";"8602.53159";"8031.40026";"4600.83399";"4763.80117";"7389.20495";"5273.67787";"6139.10904";"6772.46060";"2899.93118";"3672.31533";"3417.65234";"4089.17081";"4317.35756";"4638.39843";"3319.00942";"4635.53481";"  66.79661";"  99.83087";"   0.00000";"   0.00000";"   0.00000";"   0.00000";"   0.00000";"  66.62685";"   0.00000";" 127.24930";"   0.00000"
"11pm";"4276.53092";"9098.87452";"9203.99920";"4888.66366";"8759.14428";"8078.19483";"4641.87557";"4813.04336";"7434.27987";"5257.76348";"6139.10904";"6772.46060";"2918.05276";"3685.96293";"3553.36858";"4136.05671";"4411.69070";"4775.61092";"3375.50657";"4416.55407";"  17.55442";"  99.83087";"   0.00000";"   0.00000";"   0.00000";"   0.00000";"   0.00000";"  66.62685";"   0.00000";" 127.24930";"   0.00000"
"12pm";"4313.49853";"9061.90691";"9171.44916";"4788.32256";"8759.14428";"8078.19483";"4641.87557";"4813.04336";"7434.27987";"5298.54756";"6165.73676";"6772.46060";"2918.05276";"3685.96293";"3588.61748";"4223.11616";"4411.69070";"4775.61092";"3475.84767";"4426.62663";"  17.55442";"   0.00000";"   0.00000";"   0.00000";"   0.00000";"   0.00000";"   0.00000";"  66.62685";"   0.00000";"  59.83750";"   0.00000"
"1am";"4193.93553";"9075.98528";"9149.93463";"4826.28031";"8677.29938";"8078.19483";"4623.52762";"4849.49283";"7516.12477";"5298.54756";"6165.73676";"6754.90618";"2932.32154";"3743.37983";"3588.61748";"4223.11616";"4434.90858";"4775.61092";"3475.84767";"4459.17667";"  17.55442";"   0.00000";"   0.00000";"   0.00000";"   0.00000";"   0.00000";"   0.00000";"  66.62685";"   0.00000";"  59.83750";"   0.00000"
"2am";"4040.27383";"9126.51312";"9190.11920";"4852.72259";"8677.29938";"8078.19483";"4623.52762";"4849.49283";"7516.12477";"5298.54756";"6165.73676";"6754.90618";"2932.32154";"3759.37190";"3588.61748";"4223.11616";"4522.05037";"4775.61092";"3409.22082";"4459.17667";"  17.55442";"   0.00000";"   0.00000";"   0.00000";"   0.00000";"   0.00000";"   0.00000";"  66.62685";"   0.00000";"  59.83750";"   0.00000"
"3am";"4040.27383";"9058.15567";"9161.46430";"4881.37749";"8677.29938";"8078.19483";"4623.52762";"4849.49283";"7516.12477";"5366.90501";"6165.73676";"6754.90618";"2932.32154";"3759.37190";"3588.61748";"4223.11616";"4522.05037";"4775.61092";"3409.22082";"4459.17667";"  17.55442";"   0.00000";"   0.00000";"   0.00000";"   0.00000";"   0.00000";"   0.00000";"  66.62685";"   0.00000";"  59.83750";"   0.00000"
