"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018";"019";"020";"021";"022";"023";"024";"025";"026";"027";"028";"029"
"min";"1.30434782608696";"1.30434782608696";"1.30434782608696";"1.30434782608696";"1.30434782608696";"1.30434782608696";"1.30434782608696";"1.30434782608696";"1.30434782608696";"1.30434782608696";"1.30434782608696";"1.30434782608696";"1.30434782608696";"1.30434782608696";"1.30434782608696";"1.30434782608696";"1.30434782608696";"1.30434782608696";"1.30434782608696";"1.30434782608696";"1.30434782608696";"1.30434782608696";"1.30434782608696";"1.30434782608696";"1.30434782608696";"1.30434782608696";"1.30434782608696";"1.30434782608696";"1.30434782608696"
"max";"43.0588235294118";"43.0588235294118";"43.0588235294118";"43.0588235294118";"43.0588235294118";"43.0588235294118";"43.0588235294118";"43.0588235294118";"43.0588235294118";"43.0588235294118";"43.0588235294118";"43.0588235294118";"43.0588235294118";"43.0588235294118";"43.0588235294118";"43.0588235294118";"43.0588235294118";"43.0588235294118";"43.0588235294118";"43.0588235294118";"43.0588235294118";"43.0588235294118";"43.0588235294118";"43.0588235294118";"43.0588235294118";"43.0588235294118";"43.0588235294118";"43.0588235294118";"43.0588235294118"
"4am";"19.05882";"21.22538";"22.24371";"29.57198";"25.84167";"29.74684";"30.62295";"32.25806";"27.80338";"30.14257";"26.67877";"30.95668";"24.71729";"23.98589";"26.59933";"28.93482";"32.92868";"38.43844";"32.81853";"35.69794";"34.20593";"25.76029";"36.01463";"40.04376";"41.62521";"35.13514";"29.43723";"40.92827";"16.88312"
"5am";"19.04762";"21.30435";"22.20077";"29.73503";"25.84475";"29.92817";"30.91149";"32.41852";"27.79503";"30.34623";"27.10623";"31.04693";"24.79675";"23.93617";"25.71912";"28.92157";"33.12693";"38.05175";"32.55361";"35.48387";"33.50970";"25.49729";"36.18182";"40.04425";"41.87605";"34.72803";"29.47598";"40.88983";"22.88136"
"6am";"21.81467";"20.89552";"22.26563";"29.49853";"26.00365";"30.26421";"30.68027";"32.53833";"27.09360";"30.35343";"27.48538";"30.85607";"25.02106";"24.28058";"24.92063";"28.57143";"32.63328";"37.98701";"31.73278";"36.21103";"32.70677";"25.68306";"35.98485";"38.22844";"42.02899";"34.42266";"29.66292";"41.09890";"27.14777"
"7am";"25.91716";"23.94366";"24.31373";"29.57619";"27.72689";"30.25830";"30.09566";"29.32917";"28.97959";"29.16667";"26.52068";"30.28747";"26.97807";"25.40000";"24.64455";"29.58333";"30.30303";"36.96970";"33.66584";"34.87738";"33.71041";"24.50450";"34.43983";"37.43590";"41.26638";"33.96226";"27.87286";"41.46341";"30.61538"
"8am";"26.47318";"23.48917";"23.32657";"28.09173";"28.87205";"31.15100";"29.55065";"30.39773";"30.00000";"29.69543";"28.80000";"30.32454";"29.53157";"25.10121";"24.21746";"31.46341";"29.43925";"37.11584";"32.57790";"34.71810";"31.63265";"25.13181";"34.38202";"37.90323";"39.70223";"33.50515";"28.79177";"41.14583";"30.52859"
"9am";"26.35983";"24.13043";"22.61411";"29.14418";"28.21985";"31.67982";"28.96764";"29.85714";"31.43631";"30.10204";"28.41823";"28.94737";"30.31219";"26.28337";"23.52941";"29.74359";"30.21077";"38.52041";"33.82789";"34.55657";"31.08808";"24.86486";"34.27896";"38.46154";"39.83957";"33.76963";"28.87701";"41.28686";"30.17578"
"10am";"25.82237";"24.97377";"22.85714";"28.81481";"27.76846";"31.71857";"28.35584";"30.25568";"30.79179";"29.00000";"29.49062";"30.48897";"30.24948";"24.73795";"23.16667";"29.11051";"31.90955";"37.36559";"33.53846";"35.62500";"31.17978";"25.50459";"34.46602";"37.04735";"40.74074";"33.42391";"29.12088";"41.17647";"30.18182"
"11am";"25.95993";"24.43730";"22.76596";"29.92537";"28.66611";"31.04612";"28.91374";"29.98565";"30.68493";"29.26209";"30.23256";"30.00950";"30.58455";"25.77963";"23.17881";"29.31937";"30.42394";"37.83069";"32.92308";"35.10972";"31.00559";"25.95281";"34.83412";"37.32194";"40.89636";"32.79570";"29.72973";"40.93407";"29.82774"
"12am";"25.56131";"23.96514";"23.75000";"29.96283";"29.65459";"30.77778";"29.32149";"30.20528";"31.61954";"30.35714";"29.92327";"28.19300";"30.14706";"26.20545";"23.42193";"30.07712";"30.02421";"38.32021";"34.67492";"35.06098";"31.09244";"25.91241";"34.61538";"38.71866";"40.93407";"33.69272";"28.76712";"40.38462";"29.97300"
"1pm";"27.03583";"24.52229";"25.36688";"30.43478";"29.07489";"30.17751";"29.36893";"30.55142";"31.09244";"27.18204";"30.69307";"28.40801";"30.44838";"25.94937";"23.27150";"30.85106";"29.42584";"37.23404";"33.02469";"35.17915";"30.68182";"26.48148";"34.07960";"39.30636";"42.18289";"33.14763";"28.85154";"40.71038";"30.53892"
"2pm";"26.11203";"23.35135";"23.75810";"29.79182";"29.12966";"31.02625";"29.54545";"30.93525";"32.86517";"28.64721";"30.42506";"29.25430";"30.22508";"26.61123";"24.10866";"30.37975";"29.88506";"35.75130";"33.33333";"35.31353";"30.47091";"27.17391";"33.58974";"38.05556";"40.23324";"34.15978";"29.17847";"41.17647";"30.17544"
"3pm";"25.85097";"23.47305";"24.06639";"29.89852";"26.52878";"31.77471";"29.57075";"30.83969";"31.13924";"29.44039";"29.38497";"29.84032";"30.46953";"26.22951";"23.94604";"29.03226";"30.32258";"36.57957";"32.95455";"33.33333";"30.59126";"26.54545";"34.36693";"36.89840";"41.81818";"34.95935";"28.41823";"41.86047";"30.98446"
"4pm";"24.74874";"22.45179";"21.77590";"28.20946";"26.07477";"31.09405";"30.26316";"30.65250";"29.11392";"27.66440";"31.17155";"30.35887";"28.67133";"23.65805";"24.72325";"29.08367";"31.87023";"36.40000";"31.76179";"36.20690";"31.76734";"27.97732";"36.86747";"38.48101";"42.11663";"33.33333";"30.27990";"40.64039";"32.25256"
"5pm";"22.70364";"20.50000";"22.95082";"28.57143";"25.34435";"31.50442";"30.71325";"31.84713";"29.60894";"30.36876";"28.83065";"30.43884";"25.60137";"22.37354";"26.14260";"28.31541";"32.69565";"37.58741";"32.16783";"36.55352";"33.60161";"26.29630";"35.29412";"39.08873";"42.05426";"34.36754";"29.85437";"41.16279";"34.05405"
"6pm";"22.63514";"20.35398";"23.85686";"27.96763";"24.37137";"30.94812";"30.89374";"32.43243";"28.57143";"30.02208";"27.56539";"30.28933";"26.79343";"22.91262";"26.31579";"29.22535";"32.99492";"38.25503";"30.27523";"35.27919";"33.46614";"26.61738";"34.95370";"40.09547";"41.77694";"35.62945";"28.97862";"41.37116";"33.05085"
"7pm";"22.92020";"19.02174";"24.31907";"28.37591";"23.93567";"31.24448";"30.56338";"32.35747";"28.67384";"30.75269";"28.65275";"30.21583";"26.54321";"24.51737";"26.22951";"29.50257";"33.89545";"37.03704";"31.17783";"34.34343";"33.33333";"27.49529";"33.94919";"39.90610";"41.06464";"36.01896";"28.94118";"40.81146";"32.42424"
"8pm";"22.30483";"19.05660";"24.42748";"28.16365";"24.34211";"30.89501";"30.99086";"32.44094";"28.74780";"30.40685";"27.01149";"30.59361";"25.41054";"24.85549";"26.03978";"29.62963";"33.98693";"36.74797";"31.67421";"34.57711";"33.90476";"26.69173";"34.38202";"39.67517";"41.40481";"35.11628";"28.70370";"40.79254";"31.95489"
"9pm";"20.89249";"20.55888";"23.89210";"28.69911";"24.88437";"30.37344";"30.15983";"32.60135";"28.73754";"31.00437";"26.52672";"30.81232";"24.64014";"24.62406";"26.25899";"29.44079";"34.80315";"37.34177";"32.97180";"34.31373";"33.51750";"26.17702";"34.88889";"39.26097";"41.81495";"35.74661";"28.47222";"41.13636";"30.80808"
"10pm";"18.83408";"19.74522";"22.81746";"29.23687";"24.65628";"30.86319";"30.41379";"32.82051";"28.64157";"30.81897";"26.82927";"30.42672";"24.66777";"24.67290";"26.59574";"29.69005";"33.64632";"37.24570";"33.19058";"34.62470";"33.81818";"25.65056";"35.25499";"39.17995";"42.04152";"35.50562";"28.50575";"41.25561";"31.20567"
