"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018";"019"
"min";"5.95251243997123";"5.95251243997123";"5.95251243997123";"5.95251243997123";"5.95251243997123";"5.95251243997123";"5.95251243997123";"5.95251243997123";"5.95251243997123";"5.95251243997123";"5.95251243997123";"5.95251243997123";"5.95251243997123";"5.95251243997123";"5.95251243997123";"5.95251243997123";"5.95251243997123";"5.95251243997123";"5.95251243997123"
"max";"54.7632839743193";"54.7632839743193";"54.7632839743193";"54.7632839743193";"54.7632839743193";"54.7632839743193";"54.7632839743193";"54.7632839743193";"54.7632839743193";"54.7632839743193";"54.7632839743193";"54.7632839743193";"54.7632839743193";"54.7632839743193";"54.7632839743193";"54.7632839743193";"54.7632839743193";"54.7632839743193";"54.7632839743193"
"4am";"31.47905";"16.78473";"24.78365";"28.07397";"22.77943";"24.73703";"30.79470";"25.37577";"21.62885";"25.62677";"25.63719";"31.64036";"24.91979";"45.06199";"20.15682";"29.72838";"28.08979";"15.57948";"26.86281"
"5am";"30.61503";"16.85864";"24.74872";"28.60957";"22.99439";"25.42925";"30.79470";"25.38351";"21.84579";"25.23424";"26.08369";"30.61846";"24.27365";"46.17626";"20.03415";"27.96037";"29.55308";"15.32500";"27.76652"
"6am";"33.15637";"15.13051";"25.28880";"27.85464";"21.82673";"20.42944";"30.16872";"24.91391";"22.56265";"25.33399";"26.08369";"30.77568";"21.86448";"49.93950";"20.65904";"28.30763";"30.38293";"14.91700";"28.51820"
"7am";"28.27528";"17.19635";"26.87766";"27.24169";"24.99798";"22.83287";"32.16871";"28.13378";"20.42524";"31.14507";"26.29616";"30.67325";"20.53120";"48.16932";"22.74735";"26.15537";"19.53879";"14.44479";"23.82548"
"8am";"26.02758";"21.36297";"24.67274";"25.96526";"23.17375";"25.94509";"28.57112";"24.30025";"19.46588";"34.81365";"29.53037";"25.45653";"17.46826";"51.48190";"19.52201";"22.31156";"13.16582";"16.48067";"21.91999"
"9am";"28.48923";"20.09840";"23.21360";"25.23287";"26.52914";"27.45293";"32.00480";"24.14672";"20.75781";"34.15291";"27.62755";"27.54894";"16.56340";"51.67280";"17.85481";"25.93271";"10.57602";"14.93937";"20.96027"
"10am";"29.242118";"18.279112";"21.921478";"27.165130";"24.730903";"28.407237";"34.110393";"21.834454";"18.555927";"35.716132";"22.473471";"28.389176";"17.258310";"48.654042";"21.030856";"26.720147";" 9.617235";"14.851366";"19.537753"
"11am";"29.605308";"22.000402";"22.126262";"25.274587";"25.091573";"29.888545";"29.851332";"25.884639";"20.234795";"30.670503";"23.819581";"25.063699";"17.663360";"50.112903";"15.970033";"29.422125";" 9.151394";"14.027082";"20.724067"
"12am";"32.52129";"23.62395";"25.97605";"25.04310";"22.68133";"28.68534";"30.46724";"21.42446";"19.17476";"27.16554";"23.47904";"30.21364";"19.29740";"50.76798";"16.08862";"30.75115";"22.52924";"11.78279";"23.55605"
"1pm";"26.87988";"28.82942";"25.96851";"25.63729";"27.71280";"28.51163";"28.67375";"22.54887";"20.12877";"34.01928";"23.75936";"31.67984";"16.48877";"50.88038";"15.60316";"22.68583";"14.51570";"12.44067";"23.38972"
"2pm";"26.74344";"23.75471";"22.72908";"24.12279";"26.36380";"30.62819";"34.74886";"23.90535";"18.06726";"35.14864";"23.20602";"28.98243";"21.32985";"54.76328";"16.03916";"18.37046";"13.29093";"12.87021";"23.18892"
"3pm";"27.35583";"29.38561";"23.79077";"20.89675";"23.60062";"31.37755";"34.87184";"20.18067";"19.80146";"35.68037";"24.83129";"33.19876";"24.79491";"44.47056";"17.16564";"19.38575";"12.55017";"15.42147";"24.63252"
"4pm";"28.35647";"28.19573";"24.17982";"32.03301";"22.57073";"26.15282";"34.70744";"21.37005";"15.72303";"29.53423";"21.83767";"32.04763";"25.89885";"47.08293";"19.13147";"21.27955";"13.80349";"11.50214";"24.08819"
