"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018";"019";"020";"021";"022";"023";"024";"025";"026";"027";"028"
"min";"31.808";"31.808";"31.808";"31.808";"31.808";"31.808";"31.808";"31.808";"31.808";"31.808";"31.808";"31.808";"31.808";"31.808";"31.808";"31.808";"31.808";"31.808";"31.808";"31.808";"31.808";"31.808";"31.808";"31.808";"31.808";"31.808";"31.808";"31.808"
"max";"5858.92668";"5858.92668";"5858.92668";"5858.92668";"5858.92668";"5858.92668";"5858.92668";"5858.92668";"5858.92668";"5858.92668";"5858.92668";"5858.92668";"5858.92668";"5858.92668";"5858.92668";"5858.92668";"5858.92668";"5858.92668";"5858.92668";"5858.92668";"5858.92668";"5858.92668";"5858.92668";"5858.92668";"5858.92668";"5858.92668";"5858.92668";"5858.92668"
"4am";"2598.6941";"2615.6775";"3730.8655";"4168.3727";" 752.0739";"3046.1486";" 571.6002";"1518.2035";"1423.0223";"1058.0861";"1204.5716";"3187.3137";"2841.1553";" 249.5299";" 950.3507";" 954.1750";"2227.9341";"1436.3013";"1451.8356";"1451.6512";" 522.2269";" 487.2392";" 612.9426";" 593.9206";" 921.3396";" 946.0298";" 913.5442";" 837.3032"
"5am";"2598.6941";"2615.6775";"3730.8655";"4168.3727";" 752.0739";"3046.1486";" 571.6002";"1518.2035";"1423.0223";"1058.0861";"1204.5716";"3187.3137";"2926.9127";" 249.5299";" 950.3507";" 954.1750";"2227.9341";"1436.3013";"1451.8356";"1365.8938";" 522.2269";" 487.2392";" 612.9426";" 593.9206";" 921.3396";" 946.0298";" 913.5442";" 837.3032"
"6am";"2342.8074";"2615.6775";"3623.8203";"4168.3727";" 653.6898";"3099.9438";" 571.6002";"1371.0886";"1368.4585";"1058.0861";"1176.1591";"3112.5935";"2863.5859";" 208.1481";" 950.3507";" 961.3884";"2227.9341";"1360.9053";"1451.8356";"1365.8938";" 522.2269";" 487.2392";" 565.1384";" 593.9206";" 921.3396";" 943.3598";" 895.9570";" 837.3032"
"7am";"2341.2075";"2557.6540";"3883.3440";"3159.2525";" 818.1208";"3028.9622";" 482.9758";"1123.1560";"1360.7555";" 938.9308";"1109.8448";"2999.6464";"2334.2518";" 194.6641";"1007.9357";" 822.1455";"2141.8837";" 968.1830";"1149.9716";"1062.3664";" 328.4187";" 325.7163";" 438.1780";" 425.3721";" 718.8865";" 633.6451";" 691.5376";" 613.4511"
"8am";"3488.38567";"1912.36439";"4059.36639";"2846.04980";"1382.07753";"3078.39541";" 676.30789";"1087.07962";" 790.99127";"1599.57817";"1325.68567";"3212.96387";"2023.19327";" 402.85527";"1369.46717";" 867.77178";"1839.12773";" 511.57852";" 902.38185";" 959.85208";" 194.50635";"  99.82827";" 164.87457";" 419.15943";" 374.60655";" 624.93588";" 491.28686";" 358.86195"
"9am";"3563.13356";"2086.75848";"4125.48692";"2566.62637";"1595.72608";"3019.93463";" 538.03610";"1257.24143";" 736.06795";"1823.74526";"1113.23962";"3028.66989";"2036.87935";" 366.90649";"1454.82878";" 844.20697";"1849.47258";" 477.58640";" 770.20674";" 913.72742";" 145.50096";"  99.82827";" 148.55577";" 378.29478";" 374.60655";" 606.83487";" 436.07998";" 358.86195"
"10am";"3867.71043";"2076.06846";"4015.69234";"2257.90176";"1476.83125";"3096.29026";" 563.07951";"1378.32203";" 605.88439";"1754.86983";" 990.87912";"3105.88043";"1822.15455";" 366.90649";"1308.28341";" 900.66980";"1877.36789";" 545.08744";" 980.00424";" 829.04495";" 145.50096";"  82.81257";" 126.79737";" 303.99391";" 342.69438";" 524.37133";" 369.56802";" 461.63432"
"11am";"3954.47354";"2134.03621";"4085.51032";"2062.10358";"1545.72313";"3379.72486";" 563.07951";"1125.01099";" 729.16655";"1777.15821";"1009.11854";"2936.75509";"1906.59095";" 423.51553";"1235.04825";"1172.33926";"1652.97576";" 545.08744";" 980.00424";" 702.26764";" 132.51713";"  65.79687";" 151.01356";" 282.23551";" 315.57014";" 500.48923";" 437.04038";" 362.70819"
"12am";"3309.04863";"2220.17873";"3882.76722";"2585.27062";"1663.54220";"3331.28765";" 703.90084";"1393.77023";" 892.41174";"1623.18068";"1372.99654";"2865.46219";"1860.96456";" 197.88946";" 968.03482";" 978.38091";"1935.77777";" 572.12581";" 988.33284";" 781.30652";" 160.48250";"  82.81257";" 202.82201";" 441.33762";" 394.99082";" 516.34036";" 414.76231";" 310.30270"
"1pm";"3940.48816";"1685.17574";"3987.39821";"2492.14120";"1708.99194";"3138.48240";" 777.80809";"1196.13003";" 656.23752";"1694.11115";"1226.27155";"2987.53990";"1681.29426";" 423.46923";"1464.13773";" 917.26361";"1769.34350";" 596.96379";" 928.89663";" 674.42627";" 123.19534";"  82.81257";" 221.89408";" 458.95166";" 347.48231";" 421.92194";" 399.35795";" 247.98750"
"2pm";"4028.28433";"1690.51503";"3926.84390";"2540.19123";"1659.72956";"3301.28258";" 508.62584";"1415.46987";" 584.46873";"1493.20009";"1275.53001";"3244.42142";"1498.97832";" 366.90649";"1495.80529";" 917.26361";"1789.89628";" 708.33120";" 915.73626";" 752.87470";" 123.19534";"  82.81257";" 188.38304";" 475.27046";" 320.35807";" 404.48313";" 354.27149";" 315.19916"
"3pm";"4482.31802";"2191.01720";"3958.45470";"2101.63112";"1564.44458";"3006.67032";" 373.89168";"1302.80858";" 505.28292";"1676.46302";"1236.04410";"3011.63307";"1608.05938";" 458.98340";"1501.32019";" 880.75492";"1821.32970";" 403.66629";" 869.98194";" 901.24220";" 172.20073";"  82.81257";" 217.11519";" 458.95166";" 347.48231";" 507.05308";" 376.54956";" 306.45646"
"4pm";"4406.5068";"2310.7638";"3217.4483";"2331.2313";"1320.2042";"2488.4392";" 588.8001";"1383.5879";" 715.1030";"1685.8832";"1219.4802";"3018.9054";"1549.6784";" 594.6831";"1599.9393";" 463.9985";"1898.2875";" 534.8283";" 869.9819";"1015.5230";" 209.4879";" 123.9901";" 181.7243";" 463.8319";" 366.4312";" 573.3362";" 470.6667";" 341.7565"
"5pm";"3365.0125";"2414.5992";"3189.6698";"3016.1272";"1181.8371";"2576.2665";" 311.2672";"1899.9037";"1095.3173";"1163.3319";"1091.7713";"2961.1267";"1948.5375";" 445.1943";"1403.2673";" 699.9779";"1785.5506";" 862.9195";"1235.5935";"1186.8700";" 333.1852";" 133.9611";" 263.6968";" 367.8627";" 450.7024";" 498.9125";" 557.5934";" 505.3498"
"6pm";"3051.6394";"2194.1896";"4198.0529";"3243.8846";" 923.1249";"2569.1029";" 434.7102";"2312.6824";"1318.7818";"1255.0502";"1084.0422";"3129.0237";"1987.3409";" 435.2030";"1051.8707";" 919.5860";"1984.8793";"1034.5441";"1546.6231";" 968.8798";" 378.5728";" 413.1701";" 505.4473";" 443.4755";" 713.8616";" 643.5301";" 686.1087";" 681.8946"
"7pm";"3406.3312";"2352.3236";"3842.7032";"3916.8767";" 836.7798";"2187.3194";" 586.1966";"1960.7885";"1399.2133";"1172.5624";"1177.9413";"2823.4659";"2809.6499";" 307.4786";"1043.9176";"1000.2997";"2117.4458";"1345.3234";"1819.6507";" 950.0453";" 346.9021";" 447.1716";" 578.7273";" 695.4545";"1030.0729";" 827.5485";" 847.0367";" 678.8805"
