"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018";"019";"020";"021"
"3pm";"18.39080";"37.46518";"31.97183";"26.96817";"26.48515";"19.61933";"32.01439";"28.28947";"19.40299";"30.26706";"26.54232";"27.32919";"33.82353";"15.41542";"27.92453";"30.17857";"22.67819";"25.90361";"32.58004";"21.26930";"33.90558"
"4pm";"21.86788";"36.46564";"31.07511";"26.18683";"30.34682";"21.21212";"30.61564";"26.53061";"19.90050";"32.58427";"27.76999";"25.00000";"30.66955";"16.59341";"25.79564";"29.10321";"21.22905";"25.66372";"30.74266";"20.79365";"31.06618"
"5pm";"24.43325";"36.92529";"31.01362";"25.99119";"32.35294";"19.56522";"30.37975";"25.67976";"20.21563";"32.56173";"28.24324";"22.82958";"29.35010";"18.43434";"23.91304";"26.92308";"20.85561";"25.39230";"28.64078";"19.43620";"29.14573"
"6pm";"24.87374";"36.02305";"32.11568";"26.00297";"31.07089";"19.22525";"28.92308";"26.19048";"20.45153";"32.71318";"28.78378";"22.45557";"30.00000";"18.26196";"24.47130";"27.21713";"19.85940";"24.68085";"28.39117";"19.32650";"28.59477"
"7pm";"25.35211";"35.14286";"32.10445";"26.91176";"30.20833";"19.70588";"29.26448";"26.26866";"21.31783";"31.82504";"28.47682";"21.87005";"29.47368";"18.90863";"24.54819";"27.56024";"20.23810";"24.46657";"28.12500";"19.12409";"28.57143"
"8pm";"26.19048";"37.13405";"33.12597";"27.29927";"31.21118";"19.02718";"28.68098";"25.71839";"21.05927";"32.31240";"27.66532";"21.30898";"29.16667";"19.28021";"23.31378";"27.50374";"20.00000";"24.05063";"28.09160";"18.67816";"28.50163"
"9pm";"26.08696";"40.93098";"34.78261";"26.36746";"31.98052";"19.02017";"29.09091";"24.92877";"20.51948";"31.45897";"28.06052";"21.64948";"28.57143";"19.45876";"22.70115";"26.23907";"19.96700";"23.68421";"27.81955";"18.45070";"28.26087"
"10pm";"26.46638";"41.23377";"35.27508";"26.16034";"32.60504";"19.71223";"29.15408";"24.75387";"20.41885";"31.66667";"27.91024";"21.53179";"28.48606";"19.21120";"22.48939";"26.09929";"19.86971";"23.40720";"27.88606";"18.68898";"28.15830"
"11pm";"26.47482";"41.74917";"35.15249";"25.80645";"32.99492";"19.74063";"28.82353";"24.75661";"20.47244";"31.74114";"28.42857";"21.37733";"28.71287";"19.28021";"22.39221";"25.74680";"19.58266";"23.27824";"27.88606";"18.40659";"28.39879"
"12pm";"26.81159";"41.66667";"34.77564";"25.73427";"33.10580";"19.71223";"28.78120";"24.68793";"20.63492";"31.74114";"28.36676";"21.31617";"28.54331";"19.23077";"22.39221";"25.92593";"19.61722";"23.24622";"28.05430";"18.38134";"28.39879"
"1am";"26.88953";"41.66667";"34.77564";"25.73427";"33.16327";"19.76912";"28.78120";"24.65374";"20.71713";"31.74114";"28.28571";"21.28571";"28.48723";"19.25546";"22.42340";"25.78348";"19.58599";"23.18244";"28.05430";"18.33105";"28.39879"
"2am";"26.96793";"41.63934";"34.82428";"25.69832";"33.10696";"19.76912";"28.78120";"24.72222";"20.71713";"31.74114";"28.24536";"21.28571";"28.48723";"19.28021";"22.42340";"25.78348";"19.58599";"23.11902";"28.09668";"18.35616";"28.39879"
"3am";"27.04678";"41.63934";"34.76874";"25.73427";"33.10696";"19.74063";"28.78120";"24.72222";"20.77230";"31.64363";"28.32618";"21.31617";"28.48723";"19.30502";"22.42340";"25.78348";"19.58599";"23.15068";"28.09668";"18.28104";"28.39879"
