"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015"
"min";"2.73992801186228";"2.73992801186228";"2.73992801186228";"2.73992801186228";"2.73992801186228";"2.73992801186228";"2.73992801186228";"2.73992801186228";"2.73992801186228";"2.73992801186228";"2.73992801186228";"2.73992801186228";"2.73992801186228";"2.73992801186228";"2.73992801186228"
"max";"55.5795011012893";"55.5795011012893";"55.5795011012893";"55.5795011012893";"55.5795011012893";"55.5795011012893";"55.5795011012893";"55.5795011012893";"55.5795011012893";"55.5795011012893";"55.5795011012893";"55.5795011012893";"55.5795011012893";"55.5795011012893";"55.5795011012893"
"4am";"36.99031";"31.98492";"29.84091";"34.06071";"33.52397";"34.65810";"26.02774";"33.10761";"38.96682";"37.39817";"29.97033";"30.89945";"31.29402";"34.05975";"31.25244"
"5am";"36.71734";"31.98492";"29.33055";"33.45012";"33.65420";"33.83247";"27.93519";"32.98080";"39.66563";"35.71752";"29.80428";"31.13489";"30.30305";"34.05975";"31.47699"
"6am";"36.67049";"32.11503";"30.28380";"33.18117";"34.01721";"34.73882";"28.17489";"32.40849";"39.84170";"35.97658";"28.77532";"27.21851";"31.45536";"31.60099";"31.47699"
"7am";"38.15068";"35.52354";"30.96358";"31.18670";"35.25862";"34.25226";"25.36732";"34.34612";"37.46500";"34.16171";"32.97938";"24.82969";"32.78806";"33.07442";"33.23645"
"8am";"35.84582";"39.15614";"36.64767";"29.36187";"48.23610";"21.45196";"35.22670";"35.11987";"32.69774";"24.62723";"23.51957";"25.33740";"30.69450";"32.29952";"25.93874"
"9am";"34.18568";"41.67577";"35.18939";"27.74307";"48.60199";"21.69166";"30.39499";"34.74611";"30.94008";"28.38285";"22.08081";"25.94975";"32.56874";"29.25007";"31.08254"
"10am";"33.11718";"42.62926";"32.94406";"29.39979";"51.65523";"21.11495";"32.32133";"35.07510";"27.85061";"27.00650";"20.80517";"25.69758";"33.50517";"45.99357";"30.45432"
"11am";"31.21210";"38.86835";"31.92857";"36.85683";"50.67524";"25.93733";"30.40923";"34.99200";"34.98015";"29.92314";"19.90753";"27.97067";"35.18348";"33.72544";"27.17227"
"12am";"32.88317";"34.68497";"29.94715";"35.98406";"33.60783";"34.65766";"26.32966";"34.98629";"37.85466";"29.59263";"31.66512";"31.64365";"33.23875";"39.20822";"28.27666"
"1pm";"32.60395";"39.84046";"30.89635";"37.93144";"33.52721";"30.13668";"27.92143";"34.80537";"33.55698";"26.39100";"35.39063";"28.71665";"39.11816";"37.98473";"29.24315"
"2pm";"33.71665";"37.49634";"32.28119";"25.25005";"34.85113";"23.22046";"40.26694";"36.35851";"26.83212";"27.75896";"19.81767";"37.18978";"38.74411";"35.44625";"28.25887"
"3pm";"32.42431";"37.85370";"32.50274";"28.46289";"30.62574";"20.22009";"40.46080";"36.36162";"25.79700";"27.68852";"23.60441";"36.68130";"39.98423";"42.35789";"28.64226"
"4pm";"34.14306";"35.56972";"34.16547";"31.31609";"37.32760";"24.21230";"29.75189";"29.04219";"26.57492";"33.47708";"21.53748";"38.79831";"35.70602";"38.43738";"31.65481"
"5pm";"35.64397";"28.84136";"29.69875";"35.35305";"35.28637";"18.08274";"24.04138";"33.63079";"28.79053";"40.72040";"21.81657";"37.50937";"32.41705";"41.22427";"31.77289"
"6pm";"28.16129";"30.49741";"29.19170";"31.46995";"31.53132";"35.30690";"31.72975";"32.00049";"37.28266";"41.50129";"23.04144";"30.81654";"34.69407";"38.12013";"27.24158"
"7pm";"30.60716";"31.71451";"33.07789";"32.93723";"28.23938";"33.80387";"27.37041";"34.90951";"39.05019";"41.15907";"24.33360";"32.90865";"31.91351";"33.78473";"30.21648"
"8pm";"30.76067";"34.32065";"32.07413";"30.91895";"34.74912";"34.82789";"26.88028";"32.13927";"37.18078";"43.62080";"20.08621";"31.25162";"31.31196";"34.84739";"28.07733"
"9pm";"34.52369";"35.10741";"32.76315";"30.47612";"34.32240";"33.69908";"22.27252";"30.67084";"38.37353";"43.99334";"19.71433";"32.12882";"29.95670";"34.46082";"30.76884"
"10pm";"34.24640";"34.24945";"32.34655";"30.90148";"34.58643";"34.22314";"21.35683";"32.03599";"38.55027";"43.61503";"20.21574";"31.54611";"29.65962";"34.79932";"30.48481"
"11pm";"33.61748";"35.12140";"32.46429";"31.29631";"34.47140";"35.09103";"21.30191";"31.44158";"38.96137";"43.58842";"20.21945";"31.77391";"30.97188";"33.85265";"30.93697"
"12pm";"33.64678";"35.12140";"32.68541";"30.60055";"34.47140";"35.01302";"21.62063";"31.78100";"38.50018";"43.79568";"20.51752";"31.77391";"30.44655";"33.85265";"31.38513"
"1am";"36.41123";"31.82486";"31.18675";"30.17373";"34.47140";"34.85095";"24.91630";"31.78100";"38.23343";"43.79568";"20.51752";"31.77391";"30.44655";"33.76360";"31.38513"
"2am";"36.29177";"31.82486";"31.18675";"30.17373";"34.47140";"34.85095";"24.81933";"32.13284";"38.23343";"43.79568";"20.51752";"31.77391";"30.44655";"33.76360";"31.38513"
"3am";"36.29177";"31.82486";"33.96832";"30.17373";"34.47140";"34.85095";"24.81933";"32.45537";"38.23343";"38.45019";"20.51752";"31.77391";"30.44655";"33.76360";"31.38513"
