"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018";"019";"020";"021";"022";"023";"024";"025";"026";"027";"028"
"min";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"max";"56.0035512519329";"56.0035512519329";"56.0035512519329";"56.0035512519329";"56.0035512519329";"56.0035512519329";"56.0035512519329";"56.0035512519329";"56.0035512519329";"56.0035512519329";"56.0035512519329";"56.0035512519329";"56.0035512519329";"56.0035512519329";"56.0035512519329";"56.0035512519329";"56.0035512519329";"56.0035512519329";"56.0035512519329";"56.0035512519329";"56.0035512519329";"56.0035512519329";"56.0035512519329";"56.0035512519329";"56.0035512519329";"56.0035512519329";"56.0035512519329";"56.0035512519329"
"4am";"30.552254";"41.173582";"32.592988";"34.651684";"18.189614";"27.620383";"18.190659";"27.974941";"22.820253";" 8.290989";"51.205086";"40.753933";"35.886532";"31.686676";"24.028260";"17.082990";"13.266368";"38.945657";"34.775600";"36.242735";"25.863422";"16.852638";"14.829289";"23.344175";"21.906907";"12.197286";"18.734917";"21.899263"
"5am";"29.83262";"40.92154";"32.74731";"34.42144";"18.33929";"27.85465";"18.47548";"28.07904";"22.16380";"10.02375";"52.75343";"41.29362";"36.40174";"31.17241";"22.61861";"17.44958";"13.27430";"37.76720";"34.96578";"37.54287";"26.03493";"16.96158";"15.09104";"22.80749";"21.33352";"12.19729";"18.88283";"21.91278"
"6am";"28.17636";"41.12193";"33.04885";"32.75608";"16.20365";"27.66857";"17.60962";"27.41821";"21.91821";"11.42052";"53.97284";"40.39184";"34.98836";"29.99477";"22.47271";"17.92924";"13.50221";"37.46104";"35.55872";"38.65650";"24.68917";"17.46817";"15.84673";"22.49878";"22.38191";"14.03409";"17.47068";"21.87584"
"7am";"31.55150";"37.88643";"32.30462";"33.70412";"18.07289";"27.84815";"17.09564";"28.21150";"20.02512";"15.54065";"52.86012";"35.76157";"35.03130";"24.01417";"20.81895";"14.83970";"15.84886";"39.27613";"34.63516";"38.46186";"28.09028";"18.24591";"14.90648";"23.90369";"25.78314";"11.93312";"16.31558";"25.89243"
"8am";"28.90686";"39.47661";"32.59076";"32.89017";"23.81744";"25.86030";"17.24429";"26.44754";"17.33595";"19.85454";"38.84620";"35.35618";"30.53768";"24.83971";"24.20849";"12.83081";"18.22018";"40.71212";"35.25352";"36.87319";"28.33995";"19.98282";"15.99544";"25.04237";"30.52170";"16.51509";"27.31909";"27.78509"
"9am";"30.61691";"35.83403";"33.62861";"30.03351";"27.22631";"28.87767";"14.38807";"26.47166";"16.33833";"20.12229";"31.94035";"32.09303";"29.67335";"22.57622";"23.28283";"18.37774";"17.12904";"45.30684";"33.13803";"36.55972";"29.83882";"19.48891";"16.62351";"25.61787";"31.91255";"17.19630";"28.93953";"25.70543"
"10am";"29.39948";"34.66654";"30.90540";"31.11481";"24.49452";"30.60161";"15.40447";"26.56762";"16.56409";"19.42385";"40.42843";"33.82527";"29.97496";"21.58716";"23.52482";"17.40061";"17.36841";"41.55906";"33.48761";"35.82847";"29.21910";"19.99630";"16.68611";"26.40558";"30.19945";"19.59209";"33.45972";"23.57473"
"11am";"30.21614";"35.89371";"30.18813";"31.71520";"25.83400";"26.31329";"17.06773";"25.44375";"21.32521";"22.05175";"36.19864";"32.59855";"30.18114";"22.58156";"24.51660";"17.77014";"16.50969";"44.18089";"33.85698";"33.34638";"28.51212";"18.87852";"17.68803";"25.44286";"31.77602";"18.57071";"30.05808";"26.07380"
